Woman Kidnapped: ಮನೆಗೆ ನುಗ್ಗಿ ಮಹಿಳೆಯನ್ನು ಎಳೆದೊಯ್ದ 15 ಪುರುಷರ ಗ್ಯಾಂಗ್: ಕ್ಯಾಮರಾದಲ್ಲಿ ಸೆರೆ,,,
Rs 20 Lakhs Fish Price: 20 ಲಕ್ಷಕ್ಕೆ ಮಾರಾಟವಾದ ಮೀನು! ಏನಿದರ ಮಸಲತ್ತು?,,,
"Siddaramotsava: ಸಿದ್ದರಾಮೋತ್ಸವದಲ್ಲಿ ಸಿದ್ದರಾಮಯ್ಯ ಗುಣಗಾನ, ಸಾಮೂಹಿಕ ನಾಯಕತ್ವದ ಬಗ್ಗೆ ಡಿಕೆಶಿ ಜಪ!",,,
GIMS Gadag Recruitment: ಅಸಿಸ್ಟಂಟ್​ ಪ್ರೋಫೆಸರ್​ ಹುದ್ದೆಗೆ ಅರ್ಜಿ ಆಹ್ವಾನ; ಇಲ್ಲಿದೆ ಸಂಪೂರ್ಣ ಮಾಹಿತಿ,,,
Rahul Gandhi: ಶಿವಮೂರ್ತಿ ಮುರುಘಾ ಶರಣರಿಗೆ ಅಪಮಾನ ಮಾಡಿದ್ರಾ ರಾಹುಲ್ ಗಾಂಧಿ? ಇಷ್ಟಲಿಂಗಧಾರಣೆ ಪಡೆಯೋ ವೇಳೆ ಏನಾಯ್ತು?,,,
Viral Video: ಪುಟ್ಟ ಬಾಲಕನ ಹಾಡು ಕೇಳಿ ಎಂಜಾಯ್ ಮಾಡಿದ ಪೊಲೀಸರು! ಈ ವಿಡಿಯೋ ನೋಡಿ ನಿಮ್ಗೂ ಖುಷಿ ಆಗ್ಬಹುದು,,,
"Naga Chaitanya: ಮತ್ತೆ ಸುದ್ದಿಯಾಗ್ತಿದೆ ಶೋಭಿತಾ - ನಾಗಚೈತನ್ಯ ಸ್ಟೋರಿ, ಇದಕ್ಕೆಲ್ಲಾ ಚೈ ರಿಯಾಕ್ಷನ್​ ಕಾರಣವಂತೆ",,,
SBI Assistant Manager: ಕಸ ಗುಡಿಸುವಾಕೆ SBI ಅಸಿಸ್ಟೆಂಟ್ ಮ್ಯಾನೇಜರ್ ಆದ ಕಥೆ!,,,
"Uttara Kannada: ಜೀವಂತ ಹಾವಿಗೆ ಪೂಜೆ! ಇವರ ಹೆಂಡತಿ, ಮಕ್ಕಳಿಗೂ ಹಾವಂದ್ರೆ ಭಯವಿಲ್ಲ!",,,
Janhvi Kapoor: ಕಲಾ ರಸಿಕರ ಕಣ್ಣು ತಂಪಾಗಿಸುವ ರಾಣಿ ಜೇನು! ಜಾನ್ವಿ ಕಪೂರ್ ಹಾಟ್ ಫೋಟೋಗಳು ಇಲ್ಲಿವೆ,,,
Viral Video: ಟೇರೆಸ್ನಿಂದ ಬೀಳುತ್ತಿದ್ದ ತಮ್ಮನನ್ನು ಕಾಪಾಡಿದ ಅಣ್ಣ! ವೈರಲ್ ವೀಡಿಯೋ ಇಲ್ಲಿದೆ ನೋಡಿ..,,,
"Adipurush Movie: ದಾಖಲೆ ಮೊತ್ತಕ್ಕೆ ಮಾರಾಟವಾಯ್ತು ಆದಿಪುರುಷ್ ಓಟಿಟಿ ರೈಟ್ಸ್, ರಿಲೀಸ್ ಆಗೋ ಮೊದಲೇ ಭರ್ಜರಿ ಬೇಟೆ ಮಾಡಿದ ಪ್ರಭಾಸ್​ ಸಿನಿಮಾ?",,,
Varamahalakshmi: ವರಮಹಾಲಕ್ಷ್ಮಿ ವ್ರತ ಯಾಕೆ ಆಚರಿಸಬೇಕು; ಸ್ಕಂದ ಪುರಾಣ ಹೇಳುವುದೇನು?,,,
Siddaramotsava: ವಿಶೇಷ ಕಾಣಿಕೆಗಳ ಜೊತೆ ಸಿದ್ದರಾಮೋತ್ಸವಕ್ಕೆ ಬಂದ ಅಭಿಮಾನಿಗಳು,,,
"Koffee With Karan: ಬೇರೆಯವರ ಲೈಫ್​ ಬಗ್ಗೆ ನೀವ್ ಮಾತನಾಡ್ಬೋದು, ನಿಮ್ ಲೈಫ್​ ಬಗ್ಗೆ ಮಾತಾಡ್ಬಾರ್ದಾ? ಕರಣ್​ಗೆ ಆಮಿರ್ ಖಡಕ್ ಪ್ರಶ್ನೆ",,,
Hunting Specialist Rana: ಕಾಡುಗಳ್ಳರಿಗೆ ಸಿಂಹಸ್ವಪ್ನ ಬಂಡಿಪುರದ ರಾಣಾ ಸಾಹಸಗಳಿವು!,,,
Rahul Gandhi: ರಸ್ತೆ ಮಧ್ಯೆ ಕೆಟ್ಟು ನಿಂತ ರಾಹುಲ್ ಗಾಂಧಿ ಭದ್ರತಾ ವಾಹನ!,,,
"Parle G: ಅಂದು-ಇಂದು ಎಂದೆಂದೂ ಇವ್ರೇ ನಂಬರ್​ ಒನ್​! ಟಚ್ ಮಾಡೋದಿರಲಿ, ಇದ್ರ ಹತ್ರಾನೂ ಬರೋಕೆ ಸಾಧ್ಯವಿಲ್ಲ",,,
"Siddramotsava: ಮೈಸೂರು ಪಾಕ್, ಲಾಡು, ರುಚಿ ರುಚಿ ಊಟ; ಸಿದ್ದರಾಮೋತ್ಸವದಲ್ಲಿ ಭರ್ಜರಿ ಭೋಜನ",,,
Lumpy Virus: ಹಸುಗಳ ಬಲಿ ಪಡೆಯುತ್ತಿದೆ ಲಂಪಿ ವೈರಸ್! ಚಿಕಿತ್ಸೆ ಹೇಗೆ?,,,
Ganesha Worship:  ಗಣೇಶನ ಈ ಒಂದು ಮಂತ್ರ ಜಪಿಸಿದ್ರೆ ಸಾಕು ಕಷ್ಟ ನಿವಾರಣೆ,,,
Explained: ಭಾರತದ ಧ್ವಜ ಸಂಹಿತೆ ಎಂದರೇನು? ಈ ಬಾರಿ ಕೇಂದ್ರ ಯಾವ ತಿದ್ದುಪಡಿಗಳನ್ನು ತಂದಿದೆ? ಇಲ್ಲಿದೆ ಸಂಪೂರ್ಣ ವಿವರ,,,
Lakshana Serial: ನಕ್ಷತ್ರಾಗೆ ತೊಂದ್ರೆ ಕೊಡೋ ಮೌರ್ಯನ ಪ್ಲ್ಯಾನ್ ಶ್ವೇತಾಗೆ ಗೊತ್ತಾಯ್ತಾ? ಇವತ್ತೇನಾಗುತ್ತೇ ನೋಡಿ,,,
"Alia Bhatt: ಮಹಿಳೆಯರು ಸೂಕ್ಷ್ಮವಾಗಿದ್ದಾರೆ ಅಂದ್ರೆ, ಋತುಚಕ್ರದ ದಿನಗಳು ಅಂತ ಅಂದ್ಕೊಳ್ಳೋರಿಗೇನೂ ಕಮ್ಮಿಯಿಲ್ಲ!",,,
High-Protein Breakfast: ಪ್ರೋಟೀನ್ ಭರಿತವಾದ 7 ದಾಲ್ ಉಪಾಹಾರಗಳಿವು,,,
"ಮಾನವೀಯತೆ ಮರೆತ ಮನುಜ, ಮಗನ ಶವ ಹೊತ್ತುಕೊಂಡು 25 ಕಿಲೋ ಮೀಟರ್ ಸಾಗಿದ ಅಪ್ಪ, ಅಮ್ಮ!",,,
Chikkaballapur: ಯಾರದ್ದೋ ಮೇಲಿನ ಕೋಪಕ್ಕೆ ಮತ್ಯಾರದ್ದೋ ಮೇಲೆ ಚಾಕುವಿನಿಂದ ದಾಳಿ; ಆರೋಪಿ ಅರೆಸ್ಟ್,,,
China vs Taiwan: ಚೀನಾ-ತೈವಾನ್ ನಡುವಿನ ಸಂಘರ್ಷಕ್ಕೆ ಕಾರಣವೇನು? ಇದರಲ್ಲೇಕೆ ಅಮೆರಿಕಕ್ಕೆ ಆಸಕ್ತಿ?,,,
"KPSC Recruitment 2022: ಕೆಪಿಎಸ್​ಸಿಯಿಂದ ವಿವಿಧ ಹುದ್ದೆಗಳ ನೇಮಕಾತಿ; ಉದ್ಯೋಗ, ವೇತನ ಸೇರಿದಂತೆ ಇನ್ನಿತರ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ",,,
Olavina Nildana: ತಾರಿಣಿಯ ರೇಗಿಸಿದವರಿಗೆ ಸರಿಯಾಗಿ ಮಾಂಜಾ ನೀಡಿದ ಸಿದ್ಧಾಂತ್! ಮನದಲ್ಲಿ ಕುಚ್ ಕುಚ್,,,
Shivamogga: ಶಿವಮೊಗ್ಗದ ಜೇನು ಗುರು! ಜೇನ್ನೊಣಗಳೇ ಇವರ ಫ್ರೆಂಡ್ಸ್!,,,
"Cooking Oil: ಜನಸಾಮಾನ್ಯರಿಗೆ ಸಿಹಿ ಸುದ್ದಿ, ಒಂದೇ ಸಲ ಅಡುಗೆ ಎಣ್ಣೆ ದರ ಇಷ್ಟೊಂದು ಕಡಿಮೆಯಾಗುತ್ತೆ!",,,
"Naga Chaitanya: ಕೆಲಸ, ವೈಯಕ್ತಿಕ ಜೀವನ ಬೇರೆ, ಎರಡೂ ಮಿಕ್ಸ್ ಮಾಡ್ಬೇಡಿ; ಡೈವೋರ್ಸ್​ಗೆ ಮೌನ ಮುರಿದ ನಾಗಚೈತನ್ಯ",,,
Love Marriage: ಯುದ್ಧ ಪೀಡಿತ ರಾಷ್ಟ್ರದಲ್ಲಿ ಪ್ರೀತಿ ಅರಳಿತು! ಭಾರತಕ್ಕೆ ಬಂದು ಸಪ್ತಪದಿ ತುಳಿದ ಜೋಡಿ,,,
Chile Sinkhole: ಪತ್ತೆಯಾಯ್ತು ಬೃಹತ್ ಸಿಂಕ್ ಹೋಲ್! ಇದರ ಸೃಷ್ಟಿಯ ಬಗ್ಗೆ ಶುರುವಾಯ್ತು ತನಿಖೆ,,,
PM Kisan Scheme: ಇನ್ನೂ ಪಿಎಂ ಕಿಸಾನ್​ 11ನೇ ಕಂತಿನ ಹಣ ಸಿಕ್ಕಿಲ್ವಾ? ಎರಡೂ ಕಂತಿನ ದುಡ್ಡು ಬರೋಕೆ ಹೀಗ್​ ಮಾಡಿ,,,
Siddaramotsava: ಸಿದ್ದರಾಮೋತ್ಸವ ಹೊರಗೆ ಸಿಹಿ ಒಳಗೆ ಕಹಿ; ಕಾಂಗ್ರೆಸ್​ನಲ್ಲಿ ಬೇಗುದಿ  ,,,
AICC President: ರಾಹುಲ್ ನಿರಾಕರಿಸಿದರೆ ಈ ಹಿರಿಯ ನಾಯಕನೇ ಮುಂದಿನ ಕಾಂಗ್ರೆಸ್​ ಅಧ್ಯಕ್ಷ!,,,
DSSP Recruitment: ಪಿಂಚಣಿ ನಿರ್ದೇಶನಾಲಯದಲ್ಲಿ ವಿವಿಧ ಪ್ರೋಗ್ರಾಮರ್​ ಹುದ್ದೆಗೆ ಅರ್ಜಿ ಆಹ್ವಾನ; ಮಾಸಿಕ 90000 ರೂ ವೇತನ,,,
"Vikrant Rona Day 6 Collection: ಆರನೇ ದಿನವೂ ಅಬ್ಬರಿಸುತ್ತಿದ್ದಾನೆ ವಿಕ್ರಾಂತ್ ರೋಣ, 150 ಕೋಟಿಯತ್ತ ಕಿಚ್ಚನ ಸಿನಿಮಾ ಪಯಣ",,,
"Rhinoceros Killing: ದಕ್ಷಿಣ ಏಷ್ಯಾದಲ್ಲಿ ಘೇಂಡಾಮೃಗದ ಕೊಂಬುಗಳಿಗೆ ಭಾರೀ ಬೇಡಿಕೆ, ಆಫ್ರಿಕಾದಲ್ಲಿ ಹೆಚ್ಚಿದ ಬೇಟೆ",,,
Bengaluru: ಪೋಷಕರ ನಿರ್ಲಕ್ಷ್ಯಕ್ಕೆ ಬಲಿಯಾದ ಬಾಲಕಿ; ಕಂದಮ್ಮನ ಪ್ರಾಣಕ್ಕೆ ಕುತ್ತು ತಂದ ಪೆಸ್ಟ್ ಕಂಟ್ರೋಲ್,,,
Adah Sharma: ರಣ ವಿಕ್ರಮ ಬೆಡಗಿಯ ಸೌಂದರ್ಯಕ್ಕೆ ಸಾಟಿ ಯಾರು? ಈ ನಟಿ ಹಾಕೋ ಫೋಟೋಗಳಿಗೆಲ್ಲಾ ಫಿದಾ ಆಗ್ತಾರೆ ಫ್ಯಾನ್ಸ್!,,,
Snake Village: ಹಾವಿನಿಂದಲೇ ಹೊಟ್ಟೆ ತುಂಬಿಸಿಕೊಳ್ಳೋ ಹಳ್ಳಿ! ಇವರಿಗೆ ಹಾವಿನ ಭಯವೇ ಇಲ್ಲ,,,
"Anushka Sharma - Virat Kohli: ಪ್ಯಾರಿಸ್​ ಟ್ರಿಪ್ ಮುಗಿಸಿ ಬಂದ ವಿರುಷ್ಕಾ, ಮಗಳ ಫೋಟೋ ತೆಗೆಯದಂತೆ ಪಾಪರಾಜಿಗಳಿಗೆ ವಿರಾಟ್​ ಮನವಿ",,,
Bengaluru Traffic: ಈ ಚಿಹ್ನೆಯ ಅರ್ಥವೇನು? ಬೆಂಗಳೂರು ಪೊಲೀಸರಿಂದ ಟ್ರಾಫಿಕ್ ಪಾಠ!,,,
Real Hero: ಮುಸ್ಲಿಂ ಯುವಕನ ಜೀವ ಉಳಿಸಿದ ಹಿಂದೂ ಯುವಕ! ಮಾನವೀಯತೆಗಿಂತ ಮಿಗಿಲಾದ ಧರ್ಮ ಇಹುದೇನು?,,,
"Dakshina Kannada: ಮಳೆಯ ರೌದ್ರನರ್ತನ; ಎರಡು ಬಲಿ, ಸೇತುವೆಗಳು ಜಲಾವೃತ, ಲಕ್ಷಾಂತರ ಮೌಲ್ಯದ ಆಸ್ತಿ ನಾಶ",,,
Vikrant Rona: ಕನ್ನಡ್​ ಅಲ್ಲ ಅದು ಕನ್ನಡ! ಪರಭಾಷೆ ನಿರೂಪಕಿಗೆ ನಗು ಮುಖದಲ್ಲೇ ಕಿಚ್ಚ ಸುದೀಪ್ ಪಾಠ,,,
Martin Movie: ಸೆಪ್ಟೆಂಬರ್​ನಲ್ಲಿ ಮಾರ್ಟಿನ್ ಸಿನಿಮಾ ರಿಲೀಸ್​ ಆಗಲ್ವಾ? ಹೊಸ ಅಪ್ಡೇಟ್ ಇಲ್ಲಿದೆ​,,,
Mahindra SUV: ಆಶೀರ್ವಾದ ಕೇಳಿದ ಗ್ರಾಹಕನಿಗೆ ಆನಂದ್ ಮಹೀಂದ್ರ ಕೊಟ್ಟ ಉತ್ತರ ಈಗ ವೈರಲ್,,,
Lady Marries Servant: ಕೆಲಸಗಾರನ ಮದುವೆಯಾದ ಹಿರಿಯ ಮಹಿಳೆ! ಪ್ರಪೋಸ್ ಮಾಡಿದಾಗ ತಲೆಸುತ್ತಿ ಬಿದ್ದ ಯುವಕ,,,
"Uttara Kannada Parking Rules: ಈ ಸ್ಥಳಗಳಲ್ಲಿ ಮಾತ್ರ ನಿಮ್ಮ ವಾಹನ ಪಾರ್ಕ್ ಮಾಡಿ, ಇಲ್ದಿದ್ರೆ ದಂಡ ಪಕ್ಕಾ!",,,
Vice-Presidential Election: ಯಾರಿಗೆ ಮಾಯಾವತಿ ಬೆಂಬಲ? BSP ನಾಯಕಿಯಿಂದ ಮಹತ್ವದ ಘೋಷಣೆ!,,,
"CNG-PNG Price: ಆಟೋ ಚಾಲಕರಿಗೆ ಬಿತ್ತು ಬರೆ! ವರ್ಷದಲ್ಲಿ 5ನೇ ಬಾರಿ ಇಷ್ಟು ದರ ಏರಿಕೆ, ಮುಂದೇನು ಗತಿ?",,,
"Morning Digest: ಸಿದ್ದರಾಮೋತ್ಸವ ಸಂಭ್ರಮ, ರಾಜ್ಯಕ್ಕೆ ಅಮಿತ್ ಶಾ, ಚಿನ್ನದ ದರ; ಬೆಳಗಿನ ಟಾಪ್ ನ್ಯೂಸ್​ಗಳು",,,
"Harsha v/s Saniya: ಲಂಚದ ನಾಟಕವಾಡಿಸಿದ ಸಾನಿಯಾಗೆ ಠಕ್ಕರ್ ಕೊಟ್ಟ ಹರ್ಷ, ಟೀಚರ್ ಸುದ್ದಿಗೆ ಬರ್ಬೇಡಿ ಎಂದು ವಾರ್ನಿಂಗ್!",,,
"Karnataka Dams Water Level: ಹೆಚ್ಚಾಗ್ತಿದೆ ಮಳೆ, ಜಲಾಶಯಗಳಿಂದ ಅಪಾರ ಪ್ರಮಾಣದ ನೀರು ಹೊರಕ್ಕೆ - ನಿಮ್ಮ ಊರಿನ ಡ್ಯಾಂ ಮಟ್ಟ ಹೇಗಿದೆ ನೋಡಿ",,,
Ram Setu: ನೀರಿನಲ್ಲಿ ಪತ್ತೆಯಾಯ್ತಂತೆ ತೇಲುವ ರಾಮಸೇತು ಕಲ್ಲು! ರಾಮ್ ಎಂಬ ಬರಹ ನೋಡಿ ಕೈಮುಗಿದ ಭಕ್ತರು,,,
Petrol-Diesel Price Today: ಉತ್ತರ ಕನ್ನಡದಲ್ಲಿ ಪೆಟ್ರೋಲ್ ಬೆಲೆ ಏರಿಕೆ! ಉಳಿದೆಡೆ ಹೇಗಿದೆ?,,,
"Money Mantra: ಈ ರಾಶಿಯವರಿಗಿಂದು ಸ್ನೇಹಿತರಿಂದಲೇ ದೋಖಾ, 10 ರೂಪಾಯಿ ಆಸೆ ಬಿದ್ದು ಲಕ್ಷ ಲಕ್ಷ ಕಳ್ಕೋಬೇಡಿ!",,,
CET Result: ಪಿಯುಸಿ ರಿಪೀಟರ್ಸ್​ಗೆ ಬ್ಯಾಡ್ ನ್ಯೂಸ್; KEA ತೀರ್ಮಾನಕ್ಕೆ ಸರ್ಕಾರ ಬದ್ಧ ಅಂದ್ರು  ಸಚಿವ ಅಶ್ವಥ್ ನಾರಾಯಣ್,,,
"Kannauj: 24 ಗಂಟೆಗೆ ಕೋಟ್ಯಾಧಿಪತಿಯಾದ ಕುಲುಮೆ ಕಾರ್ಮಿಕ, ಖಾತೆ ಸೇರಿತು 31 ಬಿಲಿಯನ್ ಮೊತ್ತ!",,,
Gold Price: ಮುಂದುವರೆದ ಚಿನ್ನ-ಬೆಳ್ಳಿ ದರದ ಕಣ್ಣಾಮುಚ್ಚಾಲೆ ಆಟ! ಇಂದು ಬಂಗಾರದ ಬೆಲೆಯಲ್ಲಿ ಏರಿಕೆ,,,
Siddaramotsava: 8 ಲಕ್ಷ ವೆಚ್ಚದಲ್ಲಿ 3 ಕಿಲೋ ಮೀಟರ್ ಉದ್ದದ ಸಿದ್ದರಾಮಯ್ಯ ಫೋಟೋ,,,
"Hitler Kalyana: ಲೀಲಾಳನ್ನು ಮೇಲಿಂದ ತಳ್ಳಿ ಬಿಡ್ತಾನಾ AJ? ಅಯ್ಯೋ, ಇಬ್ಬರ ಮಧ್ಯೆ ಹೀಗೇಕಾಯ್ತು?",,,
Anand Mahindra: 10 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ದುಡಿದು SUV ಕಾರ್ ಖರೀದಿಸಿದ ವ್ಯಕ್ತಿ! ಆನಂದ್ ಮಹೀಂದ್ರ ರಿಯಾಕ್ಷನ್ ಹೀಗಿತ್ತು,,,
"Crops Loss: ಭಾರೀ ಮಳೆಗೆ ಕಂಗಾಲಾದ ಕೋಲಾರದ ರೈತರು, ಅಪಾರ ಪ್ರಮಾಣದ ಬೆಳೆ ನಾಶವಾಗಿದ್ದಕ್ಕೆ ಕಣ್ಣೀರು",,,
Amit Shah: ಸಿದ್ದರಾಮೋತ್ಸವ ಬೆನ್ನಲ್ಲೇ ರಾಜ್ಯಕ್ಕೆ ಅಮಿತ್ ಶಾ ಆಗಮನ; ಇದರ ಹಿಂದಿದ್ಯಾ ರಾಜಕೀಯ ಲೆಕ್ಕಾಚಾರ?,,,
"Congress Meeting: ಕಾಂಗ್ರೆಸ್ ಸಭೆಯಲ್ಲಿ ಒಗ್ಗಟ್ಟಿನ ಮಂತ್ರ, ನಾಯಕರಿಗೆ ರಾಹುಲ್ ಗಾಂಧಿ ಸಖತ್ ಕ್ಲಾಸ್!",,,
"Kodagu: ಉಕ್ಕಿ ಹರಿದ ಪಯಶ್ವಿನಿ! ಕೊಯಿನಾಡು, ಕಲ್ಲುಗುಂಡಿಯಲ್ಲಿ ಪ್ರವಾಹ",,,
Karnataka Weather Report: ಆಕಾಶಕ್ಕೆ ರಂಧ್ರ ಬಿದ್ದಂತೆ ಸುರಿಯುತ್ತಿದೆ ಮಳೆ; ಇನ್ನೂ ಮೂರು ದಿನ ಅಲರ್ಟ್,,,
"Paaru Serial: ರೊಚ್ಚಿಗೆದ್ದ ಅಖಿಲಾಂಡೇಶ್ವರಿ, ಪಾರು-ಜನನಿ ಜೊತೆ ಅರುಂಧತಿ ಮನೆಗೆ ಎಂಟ್ರಿ! ಇವತ್ತು ರೋಚಕ ತಿರುವು",,,
Zodiac Sign Travel: ನಿಮ್ಮ ರಾಶಿಯ ಪ್ರಕಾರ ಯಾರೊಂದಿಗೆ ನೀವು ಪ್ರಯಾಣಿಸಿದರೆ ಒಳ್ಳೆಯದು?,,,
Underwater Train: ದೇಶದ ಮೊದಲ ಅಂಡರ್ ವಾಟರ್ ಮೆಟ್ರೋ ಸ್ಟೇಶನ್,,,
Bhutan Tourism: ಪ್ರವಾಸಿಗರಿಗೆ ಈಗ ಭೂತಾನ್ ದುಬಾರಿ! ವೆಚ್ಚ 3 ಪಟ್ಟು ಹೆಚ್ಚಳ,,,
Baby Care: ಫಸ್ಟ್ ಟೈಮ್ ನಿಮ್ಮ ಮಗುವಿಗೆ ಸ್ನಾನ ಮಾಡಿಸುವುದು ಹೇಗೆ ಅಂತ ಚಿಂತೆನಾ? ತಾಯಂದಿರಿಗೆ ಇಲ್ಲಿದೆ ಸೂಪರ್ ಟಿಪ್ಸ್,,,
Viral Video: ಕ್ಷಣ ಮಾತ್ರದಲ್ಲಿ ಸಾವಿನಿಂದ ತಪ್ಪಿಸಿಕೊಂಡ ಮಹಿಳೆ! ಎಲ್ಲವೂ ನಸೀಬು ಎಂದ ನೆಟ್ಟಿಗರು,,,
Russia Ukraine War: ಉಕ್ರೇನ್ ಕೃಷಿ ಭೂಮಿ ಸುಟ್ಟುಹಾಕಿದ ರಷ್ಯಾ! ಬೆಂಕಿ ನಂದಿಸಲು ರೈತರ ಪರದಾಟ,,,
Recipe: ವರಮಹಾಲಕ್ಷ್ಮೀ ಹಬ್ಬಕ್ಕೆ ರುಚಿಕರ ಪುಳಿಯೊಗರೆಯನ್ನು ಹೀಗೆ ಮಾಡಿ,,,
"Johnny Depp: ನಟ ಜಾನಿ ಡೆಪ್-ಅಂಬರ್ ಪ್ರಕರಣ, ಜಾನಿ ತಂಡದಲ್ಲಿರುವುದು ನನ್ನ ಅದೃಷ್ಟ ಅಂದಿದ್ಯಾಕೆ ವಕೀಲೆ?",,,
"Pregnancy Food: ಗರ್ಭಿಣಿಯರಿಗೆ ಈ ಹಣ್ಣು ಅಮೃತವಿದ್ದಂತೆ, ಕಿವಿ ಹಣ್ಣಿನ ಪ್ರಯೋಜನ ತಿಳಿಯಿರಿ",,,
Kerala to Himalayas: ಕಾಲ್ನಡಿಗೆಯಲ್ಲಿಯೇ ಕೇರಳದಿಂದ ಹಿಮಾಲಯಕ್ಕೆ ಪ್ರಯಾಣ ಬೆಳೆಸಿದ ಯುವಕರ ತಂಡ!,,,
Thyroid Problem: ಥೈರಾಯ್ಡ್ ಸಮಸ್ಯೆಯಿಂದ ದೇಹದ ತೂಕ ಕಡಿಮೆ ಆಗ್ತಿಲ್ವಾ? ಹಾಗಿದ್ರೆ ಈ ಟಿಪ್ಸ್ ಫಾಲೋ ಮಾಡಿ,,,
"Janhvi Kapoor: ಜಾನ್ವಿ ಕಪೂರ್​ಗೆ ಈ ಸ್ಟಾರ್ ಹೀರೋಗಳೊಂದಿಗೆ ನಟಿಸೋ ಆಸೆಯಂತೆ, ಆದ್ರೆ ಇದು ಕಷ್ಟ ಅಂತಿದ್ದಾರೆ ಬಾಲಿವುಡ್​ ಬ್ಯೂಟಿ",,,
"Visakhapatnam Gas Leak: ವಿಶಾಖಪಟ್ಟಣಂನಲ್ಲಿ ಮತ್ತೆ ಅನಿಲ ಸೋರಿಕೆ, 100ಕ್ಕೂ ಹೆಚ್ಚು ಮಂದಿ ಅಸ್ವಸ್ಥ",,,
Nagara Panchami: ನಾಗರ ಪಂಚಮಿ ದಿನ ಚೇಳುಗಳಿಗೆ ಪೂಜೆ! ಯಾದಗಿರಿಯಲ್ಲಿ ವಿಭಿನ್ನ ಜಾತ್ರೆ,,,
Taiwan Visit: ಚೀನಾದ ಎಚ್ಚರಿಕೆಗಳನ್ನು ಲೆಕ್ಕಿಸದೆ ತೈವಾನ್ ತಲುಪಿದ US ಹೌಸ್ ಸ್ಪೀಕರ್ ನ್ಯಾನ್ಸಿ ಪೆಲೋಸಿ,,,
"Virat Kohli: ವಿರಾಟ್​ ಅಭಿಮಾನಿಗಳಿಗೆ ಗುಡ್​ ನ್ಯೂಸ್​, ಬೇರ್ ಗ್ರಿಲ್ಸ್ ಜೊತೆ ಕಿಂಗ್​ ಕೊಹ್ಲಿ?",,,
Breast Feeding: ಹಾಲುಣಿಸುವ ತಾಯಿಯ ಗೊಂದಲಗಳಿಗೆ ತಜ್ಞರ ಉತ್ತರ,,,
Mango variety: 100ಕ್ಕೂ ಅಧಿಕ ಮಾವಿನ ಹಣ್ಣಿನ ತಳಿಗಳು ಒಂದೇ ಜಾಗದಲ್ಲಿ ಸಿಗುತ್ತೆಯಂತೆ; ಒಮ್ಮೆ ವಿಸಿಟ್ ಕೊಟ್ಟು ಬನ್ನಿ,,,
Basavaraj Bommai: ಮಳೆಯಿಂದಾದ ಮನೆ ಹಾನಿಗೆ ತಕ್ಷಣ ಪರಿಹಾರ ನೀಡಿ: ಸಿಎಂ ಬೊಮ್ಮಾಯಿ ಸೂಚನೆ,,,
Numerology: ನಾಗರ ಪಂಚಮಿಯ ಮರುದಿನ ನಿಮ್ಮ ಅದೃಷ್ಟ ಹೇಗಿದೆ? ಜ್ಯೋತಿಷ್ಯ ಸಲಹೆ ಓದಿ,,,
"Hindi Series: ಈ ವರ್ಷದ ಬೆಸ್ಟ್ ವೆಬ್ ಸೀರೀಸ್ ಗಳು ಇವು, ಮಿಸ್​ ಮಾಡ್ದೆ ಒಮ್ಮೆ ನೋಡಿ",,,
"Monkeypox: ಕರ್ನಾಟಕದಲ್ಲಿ 3 ಶಂಕಿತ ಕೇಸ್, ಆದ್ರೂ ಆತಂಕ ಬೇಡ ಅಂತಿದ್ದಾರೆ ಸುಧಾಕರ್​",,,
"Bengaluru Nag Panchami: ಬೆಂಗಳೂರಲ್ಲಿ ಸಂಭ್ರಮದ ನಾಗರ ಪಂಚಮಿ! ಆಚರಣೆ, ವೈಭವದ ಝಲಕ್ ಹೀಗಿತ್ತು!",,,
Salaar: ಸಲಾರ್ ಸಿನಿಮಾವನ್ನು ಮತ್ತೆ ರೀ ಶೂಟ್​ ಮಾಡ್ತಾರಾ ನೀಲ್? ಈ ಬಾರಿ ದೊಡ್ಡದಾಗಿ ಪ್ಲಾನ್​ ಮಾಡಿದ್ದಾರಂತೆ KGF ಡೈರೆಕ್ಟರ್​!,,,
Tejaswini Ananth Kumar: ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಮಧ್ಯಾಹ್ನದ ಊಟಕ್ಕೆ ಮೊಟ್ಟೆ ಯಾಕೆ? ಸರ್ಕಾರಕ್ಕೆ ತೇಜಸ್ವಿನಿ ಪ್ರಶ್ನೆ,,,
Iconic Forts: ಹೋಟೆಲ್​​ಗಳ ಬದಲು ಐತಿಹಾಸಿಕ ಕೋಟೆಗಳಲ್ಲಿ ತಂಗಬೇಕು ಎನಿಸಿದೆಯಾ? ಅದು ಸದ್ಯದಲ್ಲಿ ನನಸಾಗಲಿದೆ!,,,
Monkeypox: ಮಂಕಿಪಾಕ್ಸ್ ರೋಗಲಕ್ಷಣಗಳ ಬಗ್ಗೆ ಹೊರಬಿತ್ತು ಹೊಸ ಮಾಹಿತಿ,,,
