"ರಾಷ್ಟ್ರಪತಿ ಪದವಿಗೆ ಏರಿದ್ದು ನನ್ನ ಸಾಧನೆಯಲ್ಲ, ದೇಶದ ಬಡವರ ಸಾಧನೆ!",,,,,,,,,,,,,,,,,
"ರಾಷ್ಟ್ರಪತಿ ಪದವಿಗೆ ಏರಿದ್ದು ನನ್ನ ಸಾಧನೆಯಲ್ಲ, ದೇಶದ ಬಡವರ ಸಾಧನೆ!",,,,,,,,,,,,,,,,,
ಮಂಕಿಪಾಕ್ಸ್‌ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಆತಂಕ ಬೇಡ: ತಜ್ಞರು,,,,,,,,,,,,,,,,,
ಬಿಜೆಪಿ ರಾಜ್ಯಗಳಿಗೆ ಮೋದಿ ಚುರುಕು: ಎಲ್ಲರಿಗೂ ಸೌಲಭ್ಯ ತಲುಪಿಸಿ,,,,,,,,,,,,,,,,,
ಎಣ್ಣೆ ಕಿಕ್ಕಲ್ಲಿ ಯುವಕ ಯವತಿ ಮಧ್ಯೆ ಫುಲ್ ಕಿರಿಕ್: viral video,,,,,,,,,,,,,,,,,
ಒಬ್ಬನಿಂದಲೇ ಅವಳಿ ಮಕ್ಕಳ ಪಡೆಯುವ ಅವಳಿಗಳ ಬಯಕೆಗೆ ವಿಘ್ನ,,,,,,,,,,,,,,,,,
ಬೊಮ್ಮಾಯಿ ಸೇರಿ ಬಿಜೆಪಿ ಆಡಳಿತ ರಾಜ್ಯದ ಸಿಎಂ ಜೊತೆ ಪ್ರಧಾನಿ ಮೋದಿ ಮಹತ್ವದ ಸಭೆ!,,,,,,,,,,,,,,,,,
‘ರಾಷ್ಟ್ರ ಧ್ವಜ ಕೊಂಡುಕೊಳ್ಳಲು ಜಮ್ಮು - ಕಾಶ್ಮೀರದಲ್ಲಿ ಒತ್ತಾಯ’,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ರಸ್ತೆಯಲ್ಲಿ ಸಿಕ್ಕ 45 ಲಕ್ಷ ರೂಪಾಯಿ: ಪ್ರಾಮಾಣಿಕತೆ ಮೆರೆದ ಟ್ರಾಫಿಕ್ ಪೊಲೀಸ್,,,,,,,,,,,,,,,,,
ಪಂಜಾಬ್‌ ಪೊಲೀಸರಿಂದ 7 ಲಕ್ಷ ಡ್ರಗ್ಸ್ ಕ್ಯಾಪ್ಸೂಲ್‌ ವಶ,,,,,,,,,,,,,,,,,
ಕೇಜ್ರಿವಾಲ್ ಮನೆ ಮುಂದೆ ಪ್ರತಿಭಟನೆ: ತೇಜಸ್ವಿ ಸೂರ್ಯ ವಿರುದ್ಧ ಚಾರ್ಜ್‌ಶೀಟ್,,,,,,,,,,,,,,,,,
ದೀದಿ ವಿರುದ್ಧ ಬಿಜೆಪಿ ವಾಗ್ದಾಳಿ: ಇಷ್ಟು ಹಣ ಎಲ್ಲಿಂದ ಬಂತು ಎಂದು ಟಿಎಂಸಿ ಹೇಳಲಿ,,,,,,,,,,,,,,,,,
ಕೊಪ್ಪಳದಲ್ಲಿ ಭೀಕರ ರಸ್ತೆ ಅಪಘಾತ: ಬರ್ತಡೇ ಮುಗಿಸಿಕೊಂಡು ಹೊರಟಿದ್ದವರು ಮಸಣದ ಪಾಲು,,,,,,,,,,,,,,,,,
Bengaluru ಹುಟ್ಟುಹಬ್ಬದಂದೇ ಕೊಲೆ ಕೇಸ್‌ಗೆ ಬಿಗ್ ಟ್ವಿಸ್ಟ್: ಪೊಲೀಸ್ ತನಿಖೆಯಲ್ಲಿ ಆಘಾತಕಾರಿ ಸಂಗತಿ ಬೆಳಕಿಗೆ,,,,,,,,,,,,,,,,,
"ಕನಕಪುರದಲ್ಲಿ ಭ್ರಷ್ಟಾಚಾರ, ಸಭೆಯಲ್ಲಿ ಎಲ್ಲಾ ಫೈಲ್‌ ತಿರಿವಿ ನೋಡಿ ಅಧಿಕಾರಿಗಳಿಗೆ ಚಳಿ ಬಿಡಿಸಿದ ಡಿಕೆಶಿ",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
"ಮಂಕಿಪಾಕ್ಸ್ ಪ್ರಕರಣ ದಿಢೀರ್ ಏರಿಕೆ, WHOನಿಂದ ಜಾಗತಿಕ ಆರೋಗ್ಯ ತುರ್ತುಪರಿಸ್ಥಿತಿ ಘೋಷಣೆ!",,,,,,,,,,,,,,,,,
-ಕಮಿಷನರ್ ಕಚೇರಿ ಮುಂದೇನೆ ಕಾರ್‌ನಲ್ಲಿದ್ದ ಹಣ ಎಗರಿಸಿದ ಖದೀಮರು!,,,,,,,,,,,,,,,,,
ನನ್ನ ವಿರುದ್ಧದ ಷಡ್ಯಂತ್ರದ ಹಿಂದೆ ಚೆನ್ನಪಟ್ಟಣದ ಮಹಾನಾಯಕ ಇದ್ದಾನೆ: ನವ್ಯಶ್ರೀ ಬಾಂಬ್,,,,,,,,,,,,,,,,,
"ಕಣ್ಮುಂದೆಯೇ ಕಾರ್‌ನಲ್ಲಿದ್ದ 4.5 ಲಕ್ಷ ರೂ ಎಗರಿಸಿ ಎಸ್ಕೇಪ್, ದೃಶ್ಯ ಸಿಸಿಟಿವಿಯಲ್ಲಿ ಸೆರೆ",,,,,,,,,,,,,,,,,
ಕಾಫಿ ನಾಡಲ್ಲಿ ಅಕ್ರಮ ಬಾಂಗ್ಲಾ ನಿವಾಸಿಗಳು ಪತ್ತೆ!,,,,,,,,,,,,,,,,,
ದೇಶಾದ್ಯಂತ ‘ಟೆಲಿ ಆಪ್ತ ಸಮಾಲೋಚನೆ’: ಸಚಿವ ಸುಧಾಕರ್‌,,,,,,,,,,,,,,,,,
ರೈಲ್ವೆ ಸ್ಟೇಷನ್‌ನಲ್ಲೇ ಅತ್ಯಾಚಾರ: ಕೃತ್ಯವೆಸಗಿದ 4 ಉದ್ಯೋಗಿಗಳ ಬಂಧನ,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
ದೆಹಲಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯನ್ನು ಕೊಂದು ಫ್ರಿಡ್ಜ್‌ನಲ್ಲಿಟ್ಟ ಪಾತಕಿ..!,,,,,,,,,,,,,,,,,
3 ದಿನ ಪ್ರತಿ ಮನೆಯಲ್ಲೂ ರಾಷ್ಟ್ರಧ್ವಜ ಹಾರಿಸಿ: ಪ್ರಧಾನಿ ಮೋದಿ,,,,,,,,,,,,,,,,,
ಘಜ್ವಾ-ಇ-ಹಿಂದ್ ತನಿಖೆಯಲ್ಲಿ ತೊಡಗಿರುವ ಅಧಿಕಾರಿಗೆ ಪಾಕ್ ಮಹಿಳೆಯಿಂದ ಹನಿ ಟ್ರ್ಯಾಪ್ ಯತ್ನ‌,,,,,,,,,,,,,,,,,
"ನರೇಂದ್ರ ಮೋದಿ ಹಾಗೂ ಪಾಕ್ ಪ್ರಧಾನಿ ಷರೀಫ್ ಶೀಘ್ರದಲ್ಲೇ ಭೇಟಿ, ವೇದಿಕೆ ಸಿದ್ದ!",,,,,,,,,,,,,,,,,
ಉತ್ತರಪ್ರದೇಶ: ಗ್ರಾಮ ದೇವಸ್ಥಾನಕ್ಕೆ ದಲಿತರ ಪ್ರವೇಶ ನಿರ್ಬಂಧ: ಜೀವ ಬೆದರಿಕೆ ,,,,,,,,,,,,,,,,,
ಮೋದಿ VS ಸೋನಿಯಾ ವಿಚಾರಣೆ: ವಿಚಾರಣೆಗೆ ಮೋದಿ  ಸ್ಪಂದಿಸಿದ್ದು ಹೇಗೆ! ಕೈ ಪಾಳಯದ ಪ್ರತಿರೋಧವೇಕೆ?,,,,,,,,,,,,,,,,,
ಅಗ್ನಿಪಥ ವಿರುದ್ಧ ಪ್ರತಿಭಟನೆಯಿಂದ ರೈಲ್ವೆ ಇಲಾಖೆಗೆ 260 ಕೋಟಿ ರೂಪಾಯಿ ನಷ್ಟ!,,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
"ಪ್ರೀತಿಸಿ ಮದ್ವೆಯಾದವನಿಗೆ 17 ವರ್ಷದ ನಂತರ ಬೇಡವಾದ್ಲು, ನಂಬಿದ ಗಂಡನಿಂದಲೇ ಹೆಣವಾದ ಹೆಣ್ಮಗಳ ಕಥೆ",,,,,,,,,,,,,,,,,
Bengaluru: ಸಿಲಿಕಾನ್ ಸಿಟಿಯಲ್ಲಿ ನೇಣು ಬಿಗಿದುಕೊಂಡು ಸ್ಟಾಫ್ ನರ್ಸ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Chikkamagaluru: ರಾಡಿನಿಂದ ಹೊಡೆದು ತಾಯಿ ಹತ್ಯೆ: ಆರೋಪಿ ಬಂಧನ,,,,,,,,,,,,,,,,,
ಕಣ್ಣಿಗೆ ಕೂಲಿಂಗ್ ಗ್ಲಾಸ್‌ ಕಾಲಿಗೆ ಶೂಸ್‌: ಶ್ವಾನದಳಕ್ಕೆ ವಿಶೇಷ ಸವಲತ್ತು,,,,,,,,,,,,,,,,,
ಮೇಕೆದಾಟು ಯೋಜನೆ: ತಮಿಳುನಾಡಿಗೆ ತೀವ್ರ ಹಿನ್ನಡೆ,,,,,,,,,,,,,,,,,
ಯೂಟ್ಯೂಬ್‌ ಚಾನೆಲ್‌ಗೆ ಜಾಸ್ತಿ ಸಬ್‌ಸ್ಕ್ರೈಬರ್ ಇಲ್ಲ ಅಂತ ಐಐಟಿ ಸ್ಟೂಡೆಂಟ್‌ ಸುಸೈಡ್ ,,,,,,,,,,,,,,,,,
"4ನೇ ದಿನವೂ ಸಂಸತ್‌ ಕಲಾಪಕ್ಕೆ ವಿಪಕ್ಷಗಳ ಅಡ್ಡಿ: ಬೆಲೆ ಏರಿಕೆ, ಜಿಎಸ್‌ಟಿ ಕುರಿತು ಪ್ರತಿಭಟನೆ",,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
National Herald Case: ಇ.ಡಿ.ಯಿಂದ 2 ತಾಸು ಸೋನಿಯಾ ವಿಚಾರಣೆ,,,,,,,,,,,,,,,,,
"ರಾಷ್ಟ್ರಪತಿ ಕಿರೀಟ ಮುಡಿಗೇರಿಸಿದ ಭಾರತದ ಮೊದಲ ಆದಿವಾಸಿ ಮಹಿಳೆ, ಸಿನ್ಹ ವಿರುದ್ದ ಭರ್ಜರಿ ಗೆಲುವು!",,,,,,,,,,,,,,,,,
ಭೀಮಾತೀರದಲ್ಲಿ ರಿಯಲ್ ಸಿಂಗಂ ಅಲೋಕ್ ಕುಮಾರ್!‌,,,,,,,,,,,,,,,,,
India New President Draupadi Murmu: ನಿರೀಕ್ಷೆಯಂತೆ ರಾಷ್ಟ್ರಪತಿಯಾಗಿ ಆಯ್ಕೆಯಾದ ದ್ರೌಪದಿ ಮುರ್ಮು,,,,,,,,,,,,,,,,,
ನಕಲಿ ರಸಗೊಬ್ಬರ: ಅನ್ನದಾತರಿಗೆ ಪಂಗನಾಮ!,,,,,,,,,,,,,,,,,
ಹೆಂಡತಿಯನ್ನು ಕರೆಂಟ್‌ ಕಂಬಕ್ಕೆ ಕಟ್ಟಿ ಹಿಗ್ಗಾಮುಗ್ಗಾ ಥಳಿಸಿದ ಗಂಡ,,,,,,,,,,,,,,,,,
ಯೋಗಿ ಸರ್ಕಾರಕ್ಕೆ 600 ಕೋಟಿ ಮೌಲ್ಯದ ಆಸ್ತಿ ದಾನ ಮಾಡಿದ ವೈದ್ಯ..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ರಸ್ತೆ ಮಧ್ಯೆಯೇ ಆಟವಾಡಿದ ಆನೆ ಮರಿಗಳು: ಐಎಎಸ್‌ ಅಧಿಕಾರಿ ಶೇರ್‌ ಮಾಡಿದ ಈ ವಿಡಿಯೋ ಸಖತ್‌ ವೈರಲ್..!,,,,,,,,,,,,,,,,,
ಸಂತೋಷ್‌ ಪ್ರಕ​ರ​ಣದಿಂದ ಚೌಡೇ​ಶ್ವರಿ ಮುಕ್ತಿ ನೀಡಿ​ದ್ದಾ​ಳೆ: ಈಶ್ವ​ರ​ಪ್ಪ,,,,,,,,,,,,,,,,,
"National Herald Case : ಕಾಂಗ್ರೆಸ್‌ ಅಧಿನಾಯಕಿ ಸೋನಿಯಾಗೆ ಇಂದು ಇಡಿ ಡ್ರಿಲ್‌, ಪ್ರತಿಭಟನೆಗೆ ಸಿದ್ಧತೆ!",,,,,,,,,,,,,,,,,
 40 ಡಿ.ಸೆ ಉಷ್ಣಾಂಶಕ್ಕೆ ತತ್ತರಿಸಿದ ಬ್ರಿಟನ್‌: 13 ಮಂದಿ ಸಾವು,,,,,,,,,,,,,,,,,
4-5  ದಿನದಲ್ಲಿ ವಾಹನ ಸಂಚಾರಕ್ಕೆ ಶಿರಾಡಿ ಘಾಟ್ ಮುಕ್ತ ಸಾಧ್ಯತೆ: ಡೀಸಿ,,,,,,,,,,,,,,,,,
"ಯಾದಗಿರಿ: ನಕಲಿ ರಸಗೊಬ್ಬರ ಮಾರಾಟ, ನಾಲ್ವರ ಬಂಧನ",,,,,,,,,,,,,,,,,
"ಕ್ರಿಕೆಟ್ ತಂಡದಿಂದ ಕೈ ಬಿಟ್ಟಿದ್ದಕ್ಕೆ ಯುವಕ ಆತ್ಮಹತ್ಯೆ, ಸೆಲ್ಫಿ ವಿಡಿಯೋ ಲಭ್ಯ",,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
Bengaluru Crime News: ಕಾಲೇಜು ಹಾಸ್ಟೆಲಲ್ಲಿ ಇಂಜಿನಿಯರಿಂಗ್ ಸ್ಟುಡೆಂಟ್ ಆತ್ಮಹತ್ಯೆ,,,,,,,,,,,,,,,,,
"ಮದರಸಾಗಳ ಆಧುನಿಕರಣಕ್ಕೆ ಯೋಗಿ ನಿರ್ಧಾರ, ಕರ್ನಾಟಕದಲ್ಲೂ ಆಗುತ್ತಾ ಬದಲಾವಣೆ.?",,,,,,,,,,,,,,,,,
ಪೋಷಕರಂತೆ ಮುಂದೆ ನಿಂತು ಅನಾಥೆಯ ಮದುವೆ ಮಾಡಿದ ಪೊಲೀಸರು,,,,,,,,,,,,,,,,,
ಕುದುರೆ ಸವಾರಿ ಮಾಡುತ್ತಿರುವ ಶ್ವಾನ: ವೈರಲ್ ವಿಡಿಯೋ ,,,,,,,,,,,,,,,,,
ಒಂದೆಡೆ ಪ್ರವಾಹ ಮತ್ತೊಂದೆಡೆ ಬರ: ಮಳೆಗಾಗಿ ಕಪ್ಪೆಗಳಿಗೆ ಮದ್ವೆ,,,,,,,,,,,,,,,,,
ಮೊಹಮದ್‌ ಜುಬೇರ್‌ಗೆ ಜಾಮೀನು ನೀಡಿದ ಸುಪ್ರೀಂ ಕೋರ್ಟ್‌,,,,,,,,,,,,,,,,,
Ballari: ಮಗಳ ಮದುವೆಗೆ ತಂದಿಟ್ಟಿದ್ದ ಚಿನ್ನಕ್ಕೆ ಕನ್ನ ಹಾಕಿದ ಖದೀಮರು!,,,,,,,,,,,,,,,,,
"ಉಗ್ರರ ಟಾರ್ಗೆಟ್‌ ಲಿಸ್ಟ್‌ನಲ್ಲಿ ಬಿಜೆಪಿಯ ಘಟಾನುಘಟಿ ನಾಯಕರು, ಭದ್ರತಾ ಸಂಸ್ಥೆಯಿಂದ ಅಲರ್ಟ್",,,,,,,,,,,,,,,,,
"ಉಗ್ರರ ಟಾರ್ಗೆಟ್‌ ಲಿಸ್ಟ್‌ನಲ್ಲಿ ಬಿಜೆಪಿಯ ಘಟಾನುಘಟಿ ನಾಯಕರು, ಭದ್ರತಾ ಸಂಸ್ಥೆಯಿಂದ ಅಲರ್ಟ್",,,,,,,,,,,,,,,,,
"ಉಗ್ರರ ಟಾರ್ಗೆಟ್‌ ಲಿಸ್ಟ್‌ನಲ್ಲಿ ಬಿಜೆಪಿಯ ಘಟಾನುಘಟಿ ನಾಯಕರು, ಭದ್ರತಾ ಸಂಸ್ಥೆಯಿಂದ ಅಲರ್ಟ್",,,,,,,,,,,,,,,,,
"ಉಗ್ರರ ಟಾರ್ಗೆಟ್‌ ಲಿಸ್ಟ್‌ನಲ್ಲಿ ಬಿಜೆಪಿಯ ಘಟಾನುಘಟಿ ನಾಯಕರು, ಭದ್ರತಾ ಸಂಸ್ಥೆಯಿಂದ ಅಲರ್ಟ್",,,,,,,,,,,,,,,,,
