,news,source,label
151,"ಕೋಲಾರ: ಆರ್‌ಎಸ್‌ಎಸ್‌ ಮುಖಂಡನಿಗೆ ಚಾಕುವಿನಿಂದ ಹಲ್ಲೆ                              
                        ",prajavani,1
152,"ಪಾಕ್‌ಗೆ ಸೇರಿದ ಮೀನುಗಾರಿಕೆ ದೋಣಿ ಜಪ್ತಿ                              
                        ",prajavani,1
153,"ಚೆಸ್‌ ಒಲಿಂಪಿಯಾಡ್‌: ಅಮೆರಿಕ ಮಣಿಸಿದ ಭಾರತ ‘ಬಿ’                              
                        ",prajavani,1
154,"ರಾಜ್ಯಪಾಲರ ಹೆಸರಿನಲ್ಲಿ ವಂಚನೆ: ಬಳ್ಳಾರಿ ವ್ಯಕ್ತಿ ಬಂಧನ                              
                        ",prajavani,1
155,"ಎಸ್‌ಡಿಎ ನೇಮಕಾತಿ: ‘ಬ್ಲೂ ಟೂತ್‌’ ಬಳಸಿ ಅಕ್ರಮ; ಮೂವರು ಅಭ್ಯರ್ಥಿಗಳ ಡಿಬಾರ್‌                              
                        ",prajavani,1
156,"ಎಸಿಬಿ ವಿಚಾರಣೆ ಎದುರಿಸಿದ ಜಮೀರ್‌ ಅಹಮ್ಮದ್                              
                        ",prajavani,1
157,"ಕರ್ನಾಟಕದಲ್ಲಿ ಕೋವಿಡ್‌ ಹೆಚ್ಚಳ; ಲಸಿಕಾಕರಣಕ್ಕೆ ವೇಗ ನೀಡಿ: ಕೇಂದ್ರ ಸೂಚನೆ                              
                        ",prajavani,1
158,"ಒಳನೋಟ | ಬಡವರ ಹಣ: ಬಲಾಢ್ಯರ ಕಲ್ಯಾಣ!                              
                        ",prajavani,1
159,"ಪಿಎಸ್‌ಐ ಅಕ್ರಮ: ಮೊದಲ ರ‍್ಯಾಂಕ್‌ಗೆ 30 ಲಕ್ಷ ನೀಡಿದ್ದ ರಚನಾ - ಸಿಐಡಿ ತನಿಖೆ                              
                        ",prajavani,1
160,"ರಂಗಾಯಣ: ಅನುದಾನ ಕಡಿತಕ್ಕೆ ಆಕ್ಷೇಪ                              
                        ",prajavani,1
161,"ಯೋಜನಾ ಆಯೋಗದ ಹೆಸರು ಬದಲಿಸಿದ ರಾಜ್ಯ ಸರ್ಕಾರ                              
                        ",prajavani,1
162,"ಗುಂಡಿನ ದಾಳಿ ನಡೆಸಿ ಹಿರಿಯ ಅಧಿಕಾರಿ ಹತ್ಯೆ ಮಾಡಿದ ಸಿಐಎಸ್‌ಎಫ್‌ ಯೋಧ‌                              
                        ",prajavani,1
163,"ನೂಪುರ್‌ ಶರ್ಮಾ ಬೆಂಬಲಿಸಿ ಪೋಸ್ಟ್‌: ಯುವಕನ ಮೇಲೆ ಹಲ್ಲೆ                              
                        ",prajavani,1
164,"ಧನಕರ್ ನೂತನ ಉಪರಾಷ್ಟ್ರಪತಿ; ಮಾರ್ಗರೆಟ್ ಆಳ್ವ ಸೋಲು                              
                        ",prajavani,1
165,"ಚುನಾವಣೆಗೂ ಮೊದಲೇ ಸೋಲೊಪ್ಪಿಕೊಂಡ ಕಾಂಗ್ರೆಸ್‌: ಅಶ್ವತ್ಥ ನಾರಾಯಣ                              
                        ",prajavani,1
166,"ವಾರ ಭವಿಷ್ಯ: 7-8-2022ರಿಂದ 13-8-2022ರವರೆಗೆ                              
                        ",prajavani,1
167,"ವಿವಿಧ ಅಕಾಡೆಮಿಗಳಿಗೆ ಸದಸ್ಯರ ನೇಮಕ                              
                        ",prajavani,1
168,"ಲಾನ್‌ ಬಾಲ್ಸ್‌: ಪುರುಷರ ತಂಡಕ್ಕೆ ಬೆಳ್ಳಿ                              
                        ",prajavani,1
169,"ಶಿಕ್ಷಕರ ಸಮಸ್ಯೆಗಳಿಗೆ ಸದಾ ಸ್ಪಂದಿಸುವೆ: ಬಸವರಾಜ ಹೊರಟ್ಟಿ                              
                        ",prajavani,1
170,"ತ್ರಿಪುರ ಸುಂದರಮ್ಮ ದೇವಸ್ಥಾನ ಅಭಿವೃದ್ಧಿ ಕಾಮಗಾರಿ ಲೋಕಾರ್ಪಣೆ 21ರಂದು                              
                        ",prajavani,1
171,"ಯುವ ಪ್ರತಿಭೆಗಳಿಗೆ ಕಲಾ ತರಬೇತಿ                              
                        ",prajavani,1
172,"ಸಾಗರ ದಾಟಲು ತೆಪ್ಪ ಬೇಕು, ಸಂಸಾರ ಸಾಗರ ದಾಟಲು ತೆಪ್ಪಗಿರಬೇಕು                              
                        ",prajavani,1
173,"ಜೆಎಸ್‌ಎಸ್‌ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಕಾರ್ಯಾಗಾರ                              
                        ",prajavani,1
174,"ಕೋವಿಡ್ ದೃಢ ಪ್ರಮಾಣ ಶೇ 3.38ಕ್ಕೆ ಏರಿಕೆ                              
                        ",prajavani,1
175,"60 ಸಾವಿರ ರಾಷ್ಟ್ರಧ್ವಜ ಪೂರೈಕೆಗೆ ತಯಾರಿ                              
                        ",prajavani,1
176,"ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಕ್ಕೆ ಸರ್ಕಾರಿ ಕೆಲಸ ಬಿಟ್ಟೆ                              
                        ",prajavani,1
177,"ನೌಕಾನೆಲೆಯಲ್ಲಿ 10 ಕಿ.ಮೀ ‘ಸ್ವಾತಂತ್ರ್ಯ ಓಟ’                              
                        ",prajavani,1
178,"ಮೈಸೂರಲ್ಲಿ ಮಹಾರಾಜ ಟ್ರೋಫಿ ಕ್ರಿಕೆಟ್‌ ಸಂಭ್ರಮ                              
                        ",prajavani,1
179,"ಗ್ರಾಪಂಗಳಿಗೆ ಡಿಜಿಟಲ್‌ ಕಿಟ್‌ ವಿತರಣೆ                              
                        ",prajavani,1
180,"ಮಹಾರಾಷ್ಟ್ರ: ಮಹಿಳೆ ಮೇಲೆ ನಿರಂತರ ಅತ್ಯಾಚಾರ ಎಸಗಿ ರಸ್ತೆ ಬದಿ ಎಸೆದ ದುರುಳರು                              
                        ",prajavani,1
181,"ಕಾಲಿವುಡ್‌ ನಿರ್ಮಾಪಕರ ಮೇಲೆ ಐಟಿ ದಾಳಿ: ₹200 ಕೋಟಿಗೂ ಅಧಿಕ ಅಘೋಷಿತ ಹಣ ಪತ್ತೆ                              
                        ",prajavani,1
182,"ರಾಷ್ಟ್ರ ಧ್ವಜಾರೋಹಣ ಅಭಿಯಾನ ಯಶಸ್ವಿಗೊಳಿಸಿ                              
                        ",prajavani,1
183,"ತ್ಯಾಜ್ಯ ನೀರು ನಿರ್ವಹಣೆಯಲ್ಲಿ ವಿಫಲ: ಎನ್‌ಒಐಡಿಎಗೆ ₹100 ಕೋಟಿ ದಂಡ                              
                        ",prajavani,1
184,"ಜಾರ್ಖಂಡ್‌: 100ಕ್ಕೂ ಹೆಚ್ಚು ಹಂದಿಗಳ ಸಾವು; ಆಫ್ರಿಕನ್‌ ಹಂದಿ ಜ್ವರ ಶಂಕೆ                              
                        ",prajavani,1
185,"ಗುನ್ನಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ವನ ಮಹೋತ್ಸವ                              
                        ",prajavani,1
186,"ಬಂಡೀಪುರ: ದಸರೆಗೆ ಗಜಪಯಣ                              
                        ",prajavani,1
187,"‘ಭಾರತದಲ್ಲಿ ಜನಿಸಿದ ನಾವೇ ಧನ್ಯರು’                              
                        ",prajavani,1
188,"ವ್ಯವಸ್ಥೆ ಬದಲಿಸುವ ದಿವ್ಯ ಅಸ್ತ್ರ ವಿದ್ಯೆ                              
                        ",prajavani,1
189,"ಮಹಿಳಾ ಹಾಕಿ: ಸೆಮಿಫೈನಲ್‌ನಲ್ಲಿ ಎಡವಿದ ಭಾರತ                              
                        ",prajavani,1
190,"ಮೀಸಲಾತಿ ಪ್ರಮಾಣ ಹೆಚ್ಚಿಸಲು ಮನವಿ                              
                        ",prajavani,1
191,"ಡಿಪ್ಲೊಮಾ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ತರಬೇತಿ ಕಾರ್ಯಾಗಾರ                              
                        ",prajavani,1
192,"ದೇಶಕ್ಕೆ ಸ್ವಾತಂತ್ರ್ಯ ಲಭಿಸಿದ್ದು ತ್ಯಾಗ ಬಲಿದಾನದಿಂದ                               
                        ",prajavani,1
193,"ಮಳೆ, ಪ್ರವಾಹ: 140ಕ್ಕೂ ಹೆಚ್ಚು ಮನೆಗಳಿಗೆ ಹಾನಿ                              
                        ",prajavani,1
194,"ತ್ಯಾಜ್ಯ ಮರು ಬಳಕೆ; ಸ್ವಸ್ಥ ವಾತಾವರಣ ನಿರ್ಮಾಣ                              
                        ",prajavani,1
195,"ಹರ್ ಘರ್ ತಿರಂಗ ಹಬ್ಬದಂತೆ ಆಚರಿಸಿ                              
                        ",prajavani,1
196,"ನಾಡು–ನುಡಿ ಬಿಂಬಿಸುವ ಸಮ್ಮೇಳನವಾಗಲಿ                              
                        ",prajavani,1
197,"ಮೆಟ್ರೊ ರೈಲು: ಇನ್ನು ಬೆಳಗಿನ ಜಾವ ಮತ್ತು ತಡರಾತ್ರಿ 20 ನಿಮಿಷ ಕಾಯಬೇಕಿಲ್ಲ                              
                        ",prajavani,1
198,"ಬ್ಯಾಡ್ಮಿಂಟನ್‌: ಸೆಮಿಫೈನಲ್‌ಗೆ ಪಿ.ವಿ.ಸಿಂಧು ಲಗ್ಗೆ                              
                        ",prajavani,1
199,"ಸಿದ್ದರಾಮೋತ್ಸವಕ್ಕೂ ರಾಜಕೀಯ ಬದಲಾವಣೆಗೂ ಸಂಬಂಧವಿಲ್ಲ: ಕೋಟ ಶ್ರೀನಿವಾಸ ಪೂಜಾರಿ                              
                        ",prajavani,1
200,"ನಾಗಮಂಗಲ: ಶಾಸಕ ಸುರೇಶ್‌ಗೌಡ ವಿರುದ್ಧ ಎಫ್‌ಐಆರ್‌                              
                        ",prajavani,1
201,"ಅಥ್ಲೆಟಿಕ್ಸ್‌: ಭಾರತಕ್ಕೆ ಮತ್ತೆ 2 ಪದಕ; ಪ್ರಿಯಾಂಕಾ, ಅವಿನಾಶ್‌ಗೆ ಬೆಳ್ಳಿ                              
                        ",prajavani,1
202,"ಪೊಲೀಸ್‌ ನೇಮಕ ವಯೋಮಿತಿ ಹೆಚ್ಚಳಕ್ಕೆ ಆಗ್ರಹ                              
                        ",prajavani,1
203,"ಕಲ್ಮಾಡಿ ಚರ್ಚ್‌ನ ಮಹೋತ್ಸವ: ನೊವೆನಾ ಪ್ರಾರ್ಥನೆಗೆ ಚಾಲನೆ                              
                        ",prajavani,1
204,"ನಗರದ ರಸ್ತೆ ದುರಸ್ತಿಗೆ ಆಗ್ರಹ                              
                        ",prajavani,1
205,"ಮಕ್ಕಳಿಗೆ ತಂತ್ರಜ್ಞಾನದ ಶಿಕ್ಷಣ ಕೊಡಿ                              
                        ",prajavani,1
206,"ದೆಹಲಿ: ಅಬಕಾರಿ ನೀತಿ ಜಾರಿ ವೈಫಲ್ಯ11 ಅಧಿಕಾರಿಗಳು ಅಮಾನತು                              
                        ",prajavani,1
207,"ಥಾಯ್ ನೈಟ್‌ಕ್ಲಬ್‌ ಅಗ್ನಿ ಅವಘಡ: ಮೃತರ ಸಂಖ್ಯೆ 15ಕ್ಕೆ ಏರಿಕೆ                              
                        ",prajavani,1
208,"ಸಂಯುಕ್ತ ಕಿಸಾನ್‌ ಮೋರ್ಚಾದಿಂದ ದೇಶದೆಲ್ಲೆಡೆ ‘ಅಗ್ನಿಪಥ’ ವಿರೋಧಿ ಅಭಿಯಾನ                              
                        ",prajavani,1
209,"ಬಾಸ್ಮತಿ ಅಕ್ಕಿ ರಫ್ತು ಹೆಚ್ಚಳ                              
                        ",prajavani,1
210,"ಜಿಲ್ಲೆಯಲ್ಲಿ 326 ಬಾಲಕಾರ್ಮಿಕರು ಪತ್ತೆ: ಖೈನೂರ                              
                        ",prajavani,1
211,"ಬಾಕ್ಸಿಂಗ್‌: ಫೈನಲ್‌ಗೆ ಪಂಘಾಲ್, ನೀತು                              
                        ",prajavani,1
212,"ನೇಮಕಾತಿ ಪರೀಕ್ಷೆಯಲ್ಲಿ ಅಕ್ರಮ: 72 ಶಿಕ್ಷಕರ ವಜಾ                               
                        ",prajavani,1
213,"ಐಎನ್ಎಯಲ್ಲಿ ಸೇವೆ ಸಲ್ಲಿಸಿದ್ದ ಅಧಿಕಾರಿ ಈಶ್ವರ್‌ ಲಾಲ್‌ ಸಿಂಗ್‌ ನಿಧನ                              
                        ",prajavani,1
214,"ಸ್ವತಂತ್ರ ಭಾರತದ ಕಥೆ ಹೇಳುವ ‘ಇಂಡಿಯಾ ಕಿ ಉಡಾನ್‌’ ಅನಾವರಣ                              
                        ",prajavani,1
215,"ಹೌದು, ಸಿದ್ದರಾಮೋತ್ಸವದ ನಂತರ ನಾವು ನಿದ್ದೆ, ಊಟ ಏನೂ ಮಾಡ್ತಿಲ್ಲ-  ಈಶ್ವರಪ್ಪ                              
                        ",prajavani,1
216,"ಧ್ವಜಾರೋಹಣ ಕುಟುಂಬದ ಸಂಭ್ರಮವಾಗಲಿ                              
                        ",prajavani,1
217,"ಅಮೆರಿಕ: ಇಂಡಿಯಾನದಲ್ಲಿ ಗರ್ಭಪಾತ ನಿಷೇಧ                              
                        ",prajavani,1
218,"ಪರಿಸರ ಸ್ನೇಹಿ ಜೀವನಶೈಲಿ: ತಾಪಮಾನ ಬದಲಾವಣೆ ಸಮಾವೇಶದ ಮುಖ್ಯ ಧ್ಯೇಯ                              
                        ",prajavani,1
219,"ಎಚ್‌ಪಿಸಿಎಲ್‌ ನಷ್ಟ ₹10,196 ಕೋಟಿ                              
                        ",prajavani,1
220,"ಜನಸಂಖ್ಯಾ ಆಯೋಗ ರಚನೆ, ಎನ್‌ಆರ್‌ಸಿ ಜಾರಿಗೆ ಮಣಿಪುರ ನಿರ್ಧಾರ                              
                        ",prajavani,1
221,"ಜಿಲ್ಲೆಗೆ ಕೇಂದ್ರದಿಂದ 31 ಸಾವಿರ ಧ್ವಜ: ಸಿಇಒ                              
                        ",prajavani,1
222,"‘ಕನ್ನಡದಲ್ಲಿ ಕಾನೂನು ಪದವಿ: ಭಾಷಾಂತರ ಅವಾಂತರ’                              
                        ",prajavani,1
223,"ಲಂಚ: ಸಿಬಿಐನಿಂದ ಕೈಗಾರಿಕೋದ್ಯಮಿ ಪುತ್ರನ ಬಂಧನ                              
                        ",prajavani,1
224,"‘ಬೂತ್ ಮಟ್ಟದಿಂದ ಪಕ್ಷ ಬಲಪಡಿಸಲು ಕ್ರಮ’                              
                        ",prajavani,1
225,"ಎಸ್‌ಬಿಐ ನಿವ್ವಳ ಲಾಭ ಶೇ 7ರಷ್ಟು ಇಳಿಕೆ                              
                        ",prajavani,1
226,"ಆ. 10ರಂದು ಪಕ್ಷಾತೀತ ಪಾದಯಾತ್ರೆ: ಜೆ.ಆರ್‌.ಲೋಬೊ                              
                        ",prajavani,1
227,"ಮಳೆ ಹಾನಿ ನಿರ್ವಹಣೆ ರಾಜ್ಯ ಸರ್ಕಾರ ವಿಫಲ: ಖಾದರ್‌ ಆರೋಪ                              
                        ",prajavani,1
228,"ದೀಪೇಂದ್ರ ಹೂಡಾರ ಬಟ್ಟೆ ಹರಿಯುತ್ತಿರುವ ರಾಹುಲ್‌ ಗಾಂಧಿ: ಬಿಜೆಪಿ ಆರೋಪ                              
                        ",prajavani,1
229,"ಅಸಲಿ ಖಾತೆಗಳ ದೃಢೀಕರಣದ ಮಾಹಿತಿ ನೀಡಿದರೆ ಟ್ವಿಟರ್ ಖರೀದಿ ಮಾಡುವೆ: ಮಸ್ಕ್                              
                        ",prajavani,1
230,"75ನೇ ಸ್ವಾತಂತ್ರ್ಯೋತ್ಸವ: ಅಮೆರಿಕದ ಗಾಯಕಿ ಮೇರಿ ಮಿಲಬೆನ್‌ ಅತಿಥಿ                              
                        ",prajavani,1
231,"ಬಾಲಿವುಡ್‌ ನಟಿ ಅನ್ನೆ ಕಾರು ಅಪಘಾತ: ಗಂಭೀರ ಗಾಯ                              
                        ",prajavani,1
232,"ರೋಗಗ್ರಸ್ಥ ಮನಸ್ಥಿತಿ: ರಾಮನ ಅಪಮಾನ ಎಂಬ ಶಾ ಹೇಳಿಕೆಗೆ ಕಾಂಗ್ರೆಸ್‌ ತಿರುಗೇಟು                              
                        ",prajavani,1
233,"ದೇಶದಲ್ಲಿ ಕೋವಿಡ್ ಪ್ರಕರಣಗಳ ಹೆಚ್ಚಳಕ್ಕೆ ಓಮೈಕ್ರಾನ್ ಉಪ ತಳಿಗಳು ಕಾರಣ: ವರದಿ                              
                        ",prajavani,1
234,"ಕೊಣಾಜೆ: ಕರ್ತವ್ಯ ನಿರತ ಹೆಡ್‌ ಕಾನ್‌ಸ್ಟೆಬಲ್‌ ಜಗನ್ನಾಥ ಹೃದಯಾಘಾತದಿಂದ ನಿಧನ                              
                        ",prajavani,1
235,"Video: ‘ಲೈಗರ್’ ವಿಡಿಯೊ ಹಾಡಿಗೆ ವಿಜಯ್ ದೇವರಕೊಂಡ ಅಭಿಮಾನಿಗಳು ಫಿದಾ                              
                        ",prajavani,1
236,"U-20 ಅಥ್ಲೆಟಿಕ್ಸ್ ಚಾಂಪಿಯನ್‌ಷಿಪ್: ತ್ರಿಪಲ್ ಜಂಪ್‌ನಲ್ಲಿ ಬೆಳ್ಳಿ ಗೆದ್ದ ಸೆಲ್ವ                              
                        ",prajavani,1
237,"ತೈವಾನ್‌ ಕ್ಷಿಪಣಿ ಉತ್ಪಾದನೆಯ ಉಸ್ತುವಾರಿ ವಹಿಸಿದ್ದ ಅಧಿಕಾರಿ ಶವವಾಗಿ ಪತ್ತೆ                              
                        ",prajavani,1
238,"BiggBoss Kannada ott: ವೂಟ್‌ನಲ್ಲಿ ಲೈವ್‌, ಮನೆಯಲ್ಲಿ ಯಾರೆಲ್ಲಾ ಇದ್ದಾರೆ?                              
                        ",prajavani,1
239,"Covid India Update| ಇಂದು 19,406 ಪ್ರಕರಣ, 49 ಸಾವು                              
                        ",prajavani,1
240,"ಹಣ ಅಕ್ರಮ ವರ್ಗಾವಣೆ: ಸಂಜಯ್ ರಾವುತ್ ಪತ್ನಿ ವರ್ಷಾ ಇ.ಡಿ ವಿಚಾರಣೆಗೆ ಹಾಜರು                              
                        ",prajavani,1
241,"ದೆಹಲಿಯ ಸ್ಪಾನಲ್ಲಿ ಮಹಿಳೆ ಮೇಲೆ ಇಬ್ಬರಿಂದ ಅತ್ಯಾಚಾರ: ದೆಹಲಿ ಮಹಿಳಾ ಆಯೋಗದ ಆರೋಪ                              
                        ",prajavani,1
242,"ಉಪರಾಷ್ಟ್ರಪತಿ ಆಯ್ಕೆಗೆ ಮತದಾನ: ಪ್ರಧಾನಿ ಮೋದಿ ಮತ ಚಲಾವಣೆ                              
                        ",prajavani,1
243,"ದ್ವೀಪಗಳ ಬಳಿ ಡ್ರೋನ್‌ಗಳ ಹಾರಾಟ: ಎಚ್ಚರಿಕೆ ಸಂದೇಶ ರವಾನಿಸಿದ ತೈವಾನ್                              
                        ",prajavani,1
244,"ರಾಜ್ಯಮಟ್ಟದ ದೃಶ್ಯಕಲಾ ವಿಚಾರಸಂಕಿರಣ                              
                        ",prajavani,1
245,"‘ಮಲಬಾರ್‌’ಗೆ ಪ್ರಶಸ್ತಿ                              
                        ",prajavani,1
246,"ಪ್ರವೀಣ್‌ ನೆಟ್ಟಾರು ಹತ್ಯೆ ಪ್ರಕರಣದಲ್ಲಿ ಮತ್ತೊಬ್ಬ ಆರೋಪಿ ಪೊಲೀಸ್ ವಶಕ್ಕೆ?                              
                        ",prajavani,1
247,"‘ಪ್ಲಾಸ್ಟಿಕ್ ನಿಷೇಧ; ಕಟ್ಟುನಿಟ್ಟಾಗಿ ಜಾರಿಗೆ’                              
                        ",prajavani,1
248,"ಆ.8ರವರೆಗೆ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಿರ್ಬಂಧ ಮುಂದುವರಿಕೆ                              
                        ",prajavani,1
249,"ಕಾಂಗ್ರೆಸ್‌ ಪಾದಯಾತ್ರೆ 7ರಂದು                              
                        ",prajavani,1
250,"ಶಿವದಾಸ ಘೋಷ್ ಜನ್ಮಶತಾಬ್ದಿ ಆಚರಣೆ                              
                        ",prajavani,1
251,"ಕಳವು ಪ್ರಕರಣ ಬೇಧಿಸಿದ ಪೊಲೀಸರು                              
                        ",prajavani,1
252,"ಸಾಮಾಜಿಕ ತಾಣಗಳ ಪೋಸ್ಟ್‌ ಮೇಲೆ ನಿಗಾ                              
                        ",prajavani,1
253,"ಪಿಎಫ್‌ಐ, ಎಸ್‌ಡಿಪಿಐ ನಿಷೇಧ ಸಾಧ್ಯತೆ: ಶೆಟ್ಟರ್‌                              
                        ",prajavani,1
254,"ಇಷ್ಟಾರ್ಥ ಸಿದ್ಧಿಗಾಗಿ ಲಕ್ಷ್ಮೀ ಆರಾಧನೆ                              
                        ",prajavani,1
255,"60 ಸಾವಿರ ರಾಷ್ಟ್ರಧ್ವಜ ಹಂಚಿಕೆ                              
                        ",prajavani,1
256,"ಮುಸ್ಲಿಂ ಮನೆಯಲ್ಲಿ ವರಮಹಾಲಕ್ಷ್ಮಿ ಸಂಭ್ರಮ                              
                        ",prajavani,1
257,"‘ಪರಿಸರ ಕಾಳಜಿ ಅವಶ್ಯ’                              
                        ",prajavani,1
258,"‘ಅಮೃತ ಭಾರತಿಗೆ ಸಮುದಾಯದಾರತಿ’                              
                        ",prajavani,1
259,"‘ಪಯಣ’ ಆಲ್ಬಮ್ ಸಾಂಗ್ ಬಿಡುಗಡೆ                              
                        ",prajavani,1
260,"ಎನ್‌ಸಿಸಿ ‘ಪ್ರೀತಿ’ಗೆ ಒಲಿದ ಗೌರವ                              
                        ",prajavani,1
261,"ಪಿಎಫ್‌ಐ, ಎಸ್‌ಡಿಪಿಐ ನಿಷೇಧಕ್ಕೆ ಆಗ್ರಹ                              
                        ",prajavani,1
262,"ನಗರಕ್ಕೆ ಬಂದ ‘ಕಾಡಿನ ಅತಿಥಿ’                              
                        ",prajavani,1
263,"ದೋಣಿ ಖಣ: ಹಂದಿನಾಯಿ ಹಾವಳಿ                              
                        ",prajavani,1
264,"ಅರಣ್ಯ ಇಲಾಖೆ ಕ್ರಮ ವಿರೋಧಿಸಿ ಪ್ರತಿಭಟನೆ                              
                        ",prajavani,1
265,"ಮನೆಯ ಗೋಡೆಗೆ ಗುದ್ದಿದ ಕಾರು                              
                        ",prajavani,1
266,"ಭತ್ತದ ಗದ್ದೆಯಲ್ಲಿ ಭೂಕುಸಿತ: ಆತಂಕ                              
                        ",prajavani,1
267,"ಆಲ್ದೂರು: ಆರಂಭಗೊಳ್ಳದ ವಸತಿ ಶಾಲೆ                              
                        ",prajavani,1
268,"ಸಿದ್ದರಾಮೇಶ್ವರ ಭವನದ ಭೂಮಿಪೂಜೆ                              
                        ",prajavani,1
269,"ಜಿಲ್ಲೆಯಾದ್ಯಂತ ವರಲಕ್ಷ್ಮೀ ಆರಾಧನೆ                              
                        ",prajavani,1
270,"ಫೋನ್‌ ಇನ್‌ ಕಾರ್ಯಕ್ರಮ: ಫಲಶ್ರುತಿ                              
                        ",prajavani,1
271,"ನೀರಿನಲ್ಲಿ ಸಿಲುಕಿದ್ದ ಮೂವರ ರಕ್ಷಣೆ                              
                        ",prajavani,1
272,"3150 ಧ್ವಜ ತಯಾರಿಸಿದ ಸ್ವಸಹಾಯ ಸಂಘಗಳು                              
                        ",prajavani,1
273,"ವರಮಹಾಲಕ್ಷ್ಮಿ ಪೂಜೆ ಸಂಭ್ರಮ                              
                        ",prajavani,1
274,"ರಾಷ್ಟ್ರಧ್ವಜ ತಯಾರಿಯಲ್ಲಿ 152 ಕುಟುಂಬಶ್ರೀ ಘಟಕಗಳು                              
                        ",prajavani,1
275,"ಹರಿಹರ ಪಲ್ಲತ್ತಡ್ಕ ರಸ್ತೆ: ತಾತ್ಕಾಲಿಕ ದುರಸ್ತಿ                              
                        ",prajavani,1
276,"ಒಡಿಯೂರು ಕ್ಷೇತ್ರದಲ್ಲಿ ವರಮಹಾಲಕ್ಷ್ಮಿ ಪೂಜೆ                              
                        ",prajavani,1
277,"‘ವ್ರತಾಚರಣೆಯಿಂದ ಏಕಾಗ್ರತೆ’                              
                        ",prajavani,1
278,"ಕನ್ಯಾಡಿ ಗುರುದೇವ ಮಠದಲ್ಲಿ ವರಮಹಾಲಕ್ಷ್ಮಿ ಪೂಜೆ                              
                        ",prajavani,1
279,"ಊರ ಶಾಲೆ ಉದ್ಧಾರಕ್ಕಾಗಿ ‘ನಾಟಕ’ಕ್ಕೆ ಮೊರೆ!                              
                        ",prajavani,1
280,"ಅರಣ್ಯ ಇಲಾಖೆ ದೌರ್ಜನ್ಯ ಖಂಡಿಸಿ ಪಾದಯಾತ್ರೆ                              
                        ",prajavani,1
281,"ಭಾರತಕ್ಕೆ ಕಚ್ಚಾತೈಲ ಪೂರೈಕೆ: ಸೌದಿ ಅರೇಬಿಯಾ ಜತೆ ರಷ್ಯಾ ಪೈಪೋಟಿ                              
                        ",prajavani,1
282,"ಸಂಭ್ರಮದ ವರಮಹಾಲಕ್ಷ್ಮಿ ಪೂಜೆ                              
                        ",prajavani,1
283,"‘ಸ್ವಾತಂತ್ರ್ಯ ಯೋಧರ ಕುಟುಂಬದವರಿಗೆ ನೆರವಾಗಿ’                              
                        ",prajavani,1
284,"‘ಉತ್ತಮ ಕಾರ್ಯ ಮಾಡಿ’                              
                        ",prajavani,1
285,"ಸಂಚಾರ ನಿಯಮ ಉಲ್ಲಂಘಿಸಿದ ಬೈಕ್‌ ಸವಾರನಿಗೆ ₹18,000 ದಂಡ                              
                        ",prajavani,1
286,"ಭಾಗ್ಯದ ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ...                              
                        ",prajavani,1
287,"ಮಿನಿ ಬಸ್‌ ಲಾರಿ ಡಿಕ್ಕಿ: ವ್ಯಕ್ತಿ ಸಾವು                              
                        ",prajavani,1
288,"65 ವರ್ಷಗಳ ನಂತರ ವಾಣಿವಿಲಾಸಕ್ಕೆ ದಾಖಲೆಯ ನೀರು                              
                        ",prajavani,1
289,"ಎಲ್ಲೆಡೆ ವರಮಹಾಲಕ್ಷ್ಮೀ ಹಬ್ಬದ ಸಂಭ್ರಮ                              
                        ",prajavani,1
290,"ಹೃದಯಾಘಾತ: ಬಸ್‌ ನಿಲ್ದಾಣದಲ್ಲಿ ಕೆಎಸ್‌ಆರ್‌ಟಿಸಿ ಡಿಪೊ ವ್ಯವಸ್ಥಾಪಕ ನಿಧನ                              
                        ",prajavani,1
291,"ಚಿತ್ರದುರ್ಗ| ಕಲ್ಲಂಗಡಿ ಬೆಳೆ ನೀರು ಪಾಲು: ಬೆಳೆಗಾರ ಕಂಗಾಲು                              
                        ",prajavani,1
292,"ಹದಡಿ ಕೆರೆ ಏರಿ ಕುಸಿತ: ರೈತರಲ್ಲಿ ಆತಂಕ                              
                        ",prajavani,1
293,"ಸಿಂಹಾದ್ರಿ ಬೆಟ್ಟದಲ್ಲಿ ಜಲ ನರ್ತನ                              
                        ",prajavani,1
294,"ಕಬ್ಬಿಗೆ ಅವೈಜ್ಞಾನಿಕ ದರ: 12ರಂದು ಪ್ರತಿಭಟನೆ                              
                        ",prajavani,1
295,"ಪಿಎಸ್‌ಐ ಅಕ್ರಮ: ಮತ್ತೆ 8 ಅಭ್ಯರ್ಥಿಗಳ ಬಂಧನ                              
                        ",prajavani,1
296,"ಪ್ರವಾಹ: ನಿರಾಶ್ರಿತ ಮುಸ್ಲಿಂ ಕುಟುಂಬಗಳಿಗೆ ಆಶ್ರಯ ನೀಡಿದ ಹಿಂದೂ ದಂಪತಿ                              
                        ",prajavani,1
