,news,source,label
521, 20 ವರ್ಷಗಳಿಂದ ಕಾಣೆಯಾಗಿದ್ದ ತಾಯಿ ಪಾಕ್​​ನಲ್ಲಿ ಪ್ರತ್ಯಕ್ಷ! ಮುಂಬೈನಲ್ಲಿರುವ ಮಗಳಿಗೆ ಶಾಕ್,news18,1
522, ಇಂಡೋ-ಟಿಬೆಟಿಯನ್ ಬಾರ್ಡರ್ ಪೊಲೀಸ್ ಫೋರ್ಸ್​ನಲ್ಲಿ 108 ಕಾನ್ಸ್​​ಟೇಬಲ್​ ಹುದ್ದೆಗೆ ಅರ್ಜಿ ಆಹ್ವಾನ,news18,1
523, ಎಲ್ಲೆಂದರಲ್ಲಿ ವಾಹನ ನಿಲ್ಲಿಸೋ ಮುನ್ನ ಹುಷಾರ್! ಟ್ರಾಫಿಕ್ ಪೊಲೀಸರು ಕೊಡ್ತಿದ್ದಾರೆ ಹೊಸ ಶಾಕ್!,news18,1
524, ಹೃದಯಾಘಾತದ ವಿಧಗಳು ಯಾವುವು? ಈ ಮಾಹಿತಿ ನಿಮಗೆ ಗೊತ್ತಿರಲೇಬೇಕು,news18,1
525, ಪಿಎಂ ಮೋದಿ ಹೇಳಿದ ಭಾರತದಲ್ಲೇ ತಯಾರಿಸಿದ ಮಕ್ಕಳ ಆಟಿಕೆ ಇಲ್ಲಿ ಸಿಗುತ್ತೆ!,news18,1
526, ನಾಡಿದ್ದು ವರಮಹಾಲಕ್ಷ್ಮೀ ಹಬ್ಬ; ದೇವಿಯ ಮೂರ್ತಿಯನ್ನೇ ಮುಟ್ಟಂಗಿಲ್ಲ ಸ್ವಾಮಿ,news18,1
527, ಸೈಲೆಂಟ್ ಹಾರ್ಟ್‌ ಅಟ್ಯಾಕ್ ಎಂದರೇನು? ಈ ಲಕ್ಷಣಗಳು ನಿಮ್ಮ ಹೃದಯಕ್ಕೆ ಅಪಾಯ ತರುತ್ತವೆ,news18,1
528," ವಧು-ವರನ ಸಖತ್ ಡ್ಯಾನ್ಸ್! ನೆಟ್ಟಿಗರು ಫಿದಾ, ಗೆದ್ದಿದ್ಯಾರು ಅಂತ ತಿಳಿಯೋಕೆ ಈ ವಿಡಿಯೋ ನೋಡಿ",news18,1
529, ಯಾರು ಈ ನ್ಯಾನ್ಸಿ ಪೆಲೋಸಿ? ಈಕೆಯನ್ನು ಕಂಡ್ರೆ ಚೀನಾಗೇಕೆ ಅಷ್ಟೊಂದು ಉರಿ?,news18,1
530," ಪ್ರಾಣ ಉಳಿಸಿಕೊಳ್ಳಲು ಪರದಾಡಿದ ಮೂಕಪ್ರಾಣಿ, ರಭಸದ ನೀರಿನ ವಿರುದ್ಧ ಕೊನೆಗೂ ಗೆದ್ದ ಬೀಗಿದ ಆನೆ!",news18,1
531," ಟಾಲಿವುಡ್ ಬಿಕ್ಕಟ್ಟಿಗೆ ಕಾರಣ ಇವರಂತೆ, ಹೀಗ್ಯಾಕಂದ್ರು ರಾಮ್​ ಗೋಪಾಲ್ ವರ್ಮಾ?",news18,1
532, ಮನೆಗೆ ನುಗ್ಗಿ ಮಹಿಳೆಯನ್ನು ಎಳೆದೊಯ್ದ 15 ಪುರುಷರ ಗ್ಯಾಂಗ್,news18,1
533, 20 ಲಕ್ಷಕ್ಕೆ ಮಾರಾಟವಾದ ಮೀನು! ಏನಿದರ ಮಸಲತ್ತು?,news18,1
534," ಸಿದ್ದರಾಮೋತ್ಸವದಲ್ಲಿ ಸಿದ್ದರಾಮಯ್ಯ ಗುಣಗಾನ, ಸಾಮೂಹಿಕ ನಾಯಕತ್ವದ ಬಗ್ಗೆ ಡಿಕೆಶಿ ಜಪ!",news18,1
535, ಅಸಿಸ್ಟಂಟ್​ ಪ್ರೋಫೆಸರ್​ ಹುದ್ದೆಗೆ ಅರ್ಜಿ ಆಹ್ವಾನ; ಇಲ್ಲಿದೆ ಸಂಪೂರ್ಣ ಮಾಹಿತಿ,news18,1
536, ಶಿವಮೂರ್ತಿ ಮುರುಘಾ ಶರಣರಿಗೆ ಅಪಮಾನ ಮಾಡಿದ್ರಾ ರಾಹುಲ್ ಗಾಂಧಿ? ಇಷ್ಟಲಿಂಗಧಾರಣೆ ಪಡೆಯೋ ವೇಳೆ ಏನಾಯ್ತು?,news18,1
537, ಪುಟ್ಟ ಬಾಲಕನ ಹಾಡು ಕೇಳಿ ಎಂಜಾಯ್ ಮಾಡಿದ ಪೊಲೀಸರು! ಈ ವಿಡಿಯೋ ನೋಡಿ ನಿಮ್ಗೂ ಖುಷಿ ಆಗ್ಬಹುದು,news18,1
538," ಮತ್ತೆ ಸುದ್ದಿಯಾಗ್ತಿದೆ ಶೋಭಿತಾ - ನಾಗಚೈತನ್ಯ ಸ್ಟೋರಿ, ಇದಕ್ಕೆಲ್ಲಾ ಚೈ ರಿಯಾಕ್ಷನ್​ ಕಾರಣವಂತೆ",news18,1
539, ಕಸ ಗುಡಿಸುವಾಕೆ SBI ಅಸಿಸ್ಟೆಂಟ್ ಮ್ಯಾನೇಜರ್ ಆದ ಕಥೆ!,news18,1
540," ಜೀವಂತ ಹಾವಿಗೆ ಪೂಜೆ! ಇವರ ಹೆಂಡತಿ, ಮಕ್ಕಳಿಗೂ ಹಾವಂದ್ರೆ ಭಯವಿಲ್ಲ!",news18,1
541, ಕಲಾ ರಸಿಕರ ಕಣ್ಣು ತಂಪಾಗಿಸುವ ರಾಣಿ ಜೇನು! ಜಾನ್ವಿ ಕಪೂರ್ ಹಾಟ್ ಫೋಟೋಗಳು ಇಲ್ಲಿವೆ,news18,1
542, ಟೇರೆಸ್ನಿಂದ ಬೀಳುತ್ತಿದ್ದ ತಮ್ಮನನ್ನು ಕಾಪಾಡಿದ ಅಣ್ಣ! ವೈರಲ್ ವೀಡಿಯೋ ಇಲ್ಲಿದೆ ನೋಡಿ..,news18,1
543," ದಾಖಲೆ ಮೊತ್ತಕ್ಕೆ ಮಾರಾಟವಾಯ್ತು ಆದಿಪುರುಷ್ ಓಟಿಟಿ ರೈಟ್ಸ್, ರಿಲೀಸ್ ಆಗೋ ಮೊದಲೇ ಭರ್ಜರಿ ಬೇಟೆ ಮಾಡಿದ ಪ್ರಭಾಸ್​ ಸಿನಿಮಾ?",news18,1
544, ವರಮಹಾಲಕ್ಷ್ಮಿ ವ್ರತ ಯಾಕೆ ಆಚರಿಸಬೇಕು; ಸ್ಕಂದ ಪುರಾಣ ಹೇಳುವುದೇನು?,news18,1
545, ವಿಶೇಷ ಕಾಣಿಕೆಗಳ ಜೊತೆ ಸಿದ್ದರಾಮೋತ್ಸವಕ್ಕೆ ಬಂದ ಅಭಿಮಾನಿಗಳು,news18,1
546," ಬೇರೆಯವರ ಲೈಫ್​ ಬಗ್ಗೆ ನೀವ್ ಮಾತನಾಡ್ಬೋದು, ನಿಮ್ ಲೈಫ್​ ಬಗ್ಗೆ ಮಾತಾಡ್ಬಾರ್ದಾ? ಕರಣ್​ಗೆ ಆಮಿರ್ ಖಡಕ್ ಪ್ರಶ್ನೆ",news18,1
547, ಕಾಡುಗಳ್ಳರಿಗೆ ಸಿಂಹಸ್ವಪ್ನ ಬಂಡಿಪುರದ ರಾಣಾ ಸಾಹಸಗಳಿವು!,news18,1
548, ರಸ್ತೆ ಮಧ್ಯೆ ಕೆಟ್ಟು ನಿಂತ ರಾಹುಲ್ ಗಾಂಧಿ ಭದ್ರತಾ ವಾಹನ!,news18,1
549," ಅಂದು-ಇಂದು ಎಂದೆಂದೂ ಇವ್ರೇ ನಂಬರ್​ ಒನ್​! ಟಚ್ ಮಾಡೋದಿರಲಿ, ಇದ್ರ ಹತ್ರಾನೂ ಬರೋಕೆ ಸಾಧ್ಯವಿಲ್ಲ",news18,1
550," ಮೈಸೂರು ಪಾಕ್, ಲಾಡು, ರುಚಿ ರುಚಿ ಊಟ; ಸಿದ್ದರಾಮೋತ್ಸವದಲ್ಲಿ ಭರ್ಜರಿ ಭೋಜನ",news18,1
551, ಹಸುಗಳ ಬಲಿ ಪಡೆಯುತ್ತಿದೆ ಲಂಪಿ ವೈರಸ್! ಚಿಕಿತ್ಸೆ ಹೇಗೆ?,news18,1
552,  ಗಣೇಶನ ಈ ಒಂದು ಮಂತ್ರ ಜಪಿಸಿದ್ರೆ ಸಾಕು ಕಷ್ಟ ನಿವಾರಣೆ,news18,1
553, ಭಾರತದ ಧ್ವಜ ಸಂಹಿತೆ ಎಂದರೇನು? ಈ ಬಾರಿ ಕೇಂದ್ರ ಯಾವ ತಿದ್ದುಪಡಿಗಳನ್ನು ತಂದಿದೆ? ಇಲ್ಲಿದೆ ಸಂಪೂರ್ಣ ವಿವರ,news18,1
554, ನಕ್ಷತ್ರಾಗೆ ತೊಂದ್ರೆ ಕೊಡೋ ಮೌರ್ಯನ ಪ್ಲ್ಯಾನ್ ಶ್ವೇತಾಗೆ ಗೊತ್ತಾಯ್ತಾ? ಇವತ್ತೇನಾಗುತ್ತೇ ನೋಡಿ,news18,1
555," ಮಹಿಳೆಯರು ಸೂಕ್ಷ್ಮವಾಗಿದ್ದಾರೆ ಅಂದ್ರೆ, ಋತುಚಕ್ರದ ದಿನಗಳು ಅಂತ ಅಂದ್ಕೊಳ್ಳೋರಿಗೇನೂ ಕಮ್ಮಿಯಿಲ್ಲ!",news18,1
556, ಪ್ರೋಟೀನ್ ಭರಿತವಾದ 7 ದಾಲ್ ಉಪಾಹಾರಗಳಿವು,news18,1
557,"ಮಾನವೀಯತೆ ಮರೆತ ಮನುಜ, ಮಗನ ಶವ ಹೊತ್ತುಕೊಂಡು 25 ಕಿಲೋ ಮೀಟರ್ ಸಾಗಿದ ಅಪ್ಪ, ಅಮ್ಮ!",news18,1
558, ಯಾರದ್ದೋ ಮೇಲಿನ ಕೋಪಕ್ಕೆ ಮತ್ಯಾರದ್ದೋ ಮೇಲೆ ಚಾಕುವಿನಿಂದ ದಾಳಿ; ಆರೋಪಿ ಅರೆಸ್ಟ್,news18,1
559, ಚೀನಾ-ತೈವಾನ್ ನಡುವಿನ ಸಂಘರ್ಷಕ್ಕೆ ಕಾರಣವೇನು? ಇದರಲ್ಲೇಕೆ ಅಮೆರಿಕಕ್ಕೆ ಆಸಕ್ತಿ?,news18,1
560," ಕೆಪಿಎಸ್​ಸಿಯಿಂದ ವಿವಿಧ ಹುದ್ದೆಗಳ ನೇಮಕಾತಿ; ಉದ್ಯೋಗ, ವೇತನ ಸೇರಿದಂತೆ ಇನ್ನಿತರ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ",news18,1
561, ತಾರಿಣಿಯ ರೇಗಿಸಿದವರಿಗೆ ಸರಿಯಾಗಿ ಮಾಂಜಾ ನೀಡಿದ ಸಿದ್ಧಾಂತ್! ಮನದಲ್ಲಿ ಕುಚ್ ಕುಚ್,news18,1
562, ಶಿವಮೊಗ್ಗದ ಜೇನು ಗುರು! ಜೇನ್ನೊಣಗಳೇ ಇವರ ಫ್ರೆಂಡ್ಸ್!,news18,1
563," ಜನಸಾಮಾನ್ಯರಿಗೆ ಸಿಹಿ ಸುದ್ದಿ, ಒಂದೇ ಸಲ ಅಡುಗೆ ಎಣ್ಣೆ ದರ ಇಷ್ಟೊಂದು ಕಡಿಮೆಯಾಗುತ್ತೆ!",news18,1
564," ಕೆಲಸ, ವೈಯಕ್ತಿಕ ಜೀವನ ಬೇರೆ, ಎರಡೂ ಮಿಕ್ಸ್ ಮಾಡ್ಬೇಡಿ; ಡೈವೋರ್ಸ್​ಗೆ ಮೌನ ಮುರಿದ ನಾಗಚೈತನ್ಯ",news18,1
565, ಯುದ್ಧ ಪೀಡಿತ ರಾಷ್ಟ್ರದಲ್ಲಿ ಪ್ರೀತಿ ಅರಳಿತು! ಭಾರತಕ್ಕೆ ಬಂದು ಸಪ್ತಪದಿ ತುಳಿದ ಜೋಡಿ,news18,1
566, ಪತ್ತೆಯಾಯ್ತು ಬೃಹತ್ ಸಿಂಕ್ ಹೋಲ್! ಇದರ ಸೃಷ್ಟಿಯ ಬಗ್ಗೆ ಶುರುವಾಯ್ತು ತನಿಖೆ,news18,1
567, ಇನ್ನೂ ಪಿಎಂ ಕಿಸಾನ್​ 11ನೇ ಕಂತಿನ ಹಣ ಸಿಕ್ಕಿಲ್ವಾ? ಎರಡೂ ಕಂತಿನ ದುಡ್ಡು ಬರೋಕೆ ಹೀಗ್​ ಮಾಡಿ,news18,1
568, ಸಿದ್ದರಾಮೋತ್ಸವ ಹೊರಗೆ ಸಿಹಿ ಒಳಗೆ ಕಹಿ; ಕಾಂಗ್ರೆಸ್​ನಲ್ಲಿ ಬೇಗುದಿ  ,news18,1
569, ರಾಹುಲ್ ನಿರಾಕರಿಸಿದರೆ ಈ ಹಿರಿಯ ನಾಯಕನೇ ಮುಂದಿನ ಕಾಂಗ್ರೆಸ್​ ಅಧ್ಯಕ್ಷ!,news18,1
570, ಪಿಂಚಣಿ ನಿರ್ದೇಶನಾಲಯದಲ್ಲಿ ವಿವಿಧ ಪ್ರೋಗ್ರಾಮರ್​ ಹುದ್ದೆಗೆ ಅರ್ಜಿ ಆಹ್ವಾನ; ಮಾಸಿಕ 90000 ರೂ ವೇತನ,news18,1
571," ಆರನೇ ದಿನವೂ ಅಬ್ಬರಿಸುತ್ತಿದ್ದಾನೆ ವಿಕ್ರಾಂತ್ ರೋಣ, 150 ಕೋಟಿಯತ್ತ ಕಿಚ್ಚನ ಸಿನಿಮಾ ಪಯಣ",news18,1
572," ದಕ್ಷಿಣ ಏಷ್ಯಾದಲ್ಲಿ ಘೇಂಡಾಮೃಗದ ಕೊಂಬುಗಳಿಗೆ ಭಾರೀ ಬೇಡಿಕೆ, ಆಫ್ರಿಕಾದಲ್ಲಿ ಹೆಚ್ಚಿದ ಬೇಟೆ",news18,1
573, ಪೋಷಕರ ನಿರ್ಲಕ್ಷ್ಯಕ್ಕೆ ಬಲಿಯಾದ ಬಾಲಕಿ; ಕಂದಮ್ಮನ ಪ್ರಾಣಕ್ಕೆ ಕುತ್ತು ತಂದ ಪೆಸ್ಟ್ ಕಂಟ್ರೋಲ್,news18,1
574, ರಣ ವಿಕ್ರಮ ಬೆಡಗಿಯ ಸೌಂದರ್ಯಕ್ಕೆ ಸಾಟಿ ಯಾರು? ಈ ನಟಿ ಹಾಕೋ ಫೋಟೋಗಳಿಗೆಲ್ಲಾ ಫಿದಾ ಆಗ್ತಾರೆ ಫ್ಯಾನ್ಸ್!,news18,1
575, ಹಾವಿನಿಂದಲೇ ಹೊಟ್ಟೆ ತುಂಬಿಸಿಕೊಳ್ಳೋ ಹಳ್ಳಿ! ಇವರಿಗೆ ಹಾವಿನ ಭಯವೇ ಇಲ್ಲ,news18,1
576," ಪ್ಯಾರಿಸ್​ ಟ್ರಿಪ್ ಮುಗಿಸಿ ಬಂದ ವಿರುಷ್ಕಾ, ಮಗಳ ಫೋಟೋ ತೆಗೆಯದಂತೆ ಪಾಪರಾಜಿಗಳಿಗೆ ವಿರಾಟ್​ ಮನವಿ",news18,1
577, ಈ ಚಿಹ್ನೆಯ ಅರ್ಥವೇನು? ಬೆಂಗಳೂರು ಪೊಲೀಸರಿಂದ ಟ್ರಾಫಿಕ್ ಪಾಠ!,news18,1
578, ಮುಸ್ಲಿಂ ಯುವಕನ ಜೀವ ಉಳಿಸಿದ ಹಿಂದೂ ಯುವಕ! ಮಾನವೀಯತೆಗಿಂತ ಮಿಗಿಲಾದ ಧರ್ಮ ಇಹುದೇನು?,news18,1
579," ಮಳೆಯ ರೌದ್ರನರ್ತನ; ಎರಡು ಬಲಿ, ಸೇತುವೆಗಳು ಜಲಾವೃತ, ಲಕ್ಷಾಂತರ ಮೌಲ್ಯದ ಆಸ್ತಿ ನಾಶ",news18,1
580, ಕನ್ನಡ್​ ಅಲ್ಲ ಅದು ಕನ್ನಡ! ಪರಭಾಷೆ ನಿರೂಪಕಿಗೆ ನಗು ಮುಖದಲ್ಲೇ ಕಿಚ್ಚ ಸುದೀಪ್ ಪಾಠ,news18,1
581, ಸೆಪ್ಟೆಂಬರ್​ನಲ್ಲಿ ಮಾರ್ಟಿನ್ ಸಿನಿಮಾ ರಿಲೀಸ್​ ಆಗಲ್ವಾ? ಹೊಸ ಅಪ್ಡೇಟ್ ಇಲ್ಲಿದೆ​,news18,1
582, ಆಶೀರ್ವಾದ ಕೇಳಿದ ಗ್ರಾಹಕನಿಗೆ ಆನಂದ್ ಮಹೀಂದ್ರ ಕೊಟ್ಟ ಉತ್ತರ ಈಗ ವೈರಲ್,news18,1
583, ಕೆಲಸಗಾರನ ಮದುವೆಯಾದ ಹಿರಿಯ ಮಹಿಳೆ! ಪ್ರಪೋಸ್ ಮಾಡಿದಾಗ ತಲೆಸುತ್ತಿ ಬಿದ್ದ ಯುವಕ,news18,1
584," ಈ ಸ್ಥಳಗಳಲ್ಲಿ ಮಾತ್ರ ನಿಮ್ಮ ವಾಹನ ಪಾರ್ಕ್ ಮಾಡಿ, ಇಲ್ದಿದ್ರೆ ದಂಡ ಪಕ್ಕಾ!",news18,1
585, ಯಾರಿಗೆ ಮಾಯಾವತಿ ಬೆಂಬಲ? BSP ನಾಯಕಿಯಿಂದ ಮಹತ್ವದ ಘೋಷಣೆ!,news18,1
586," ಆಟೋ ಚಾಲಕರಿಗೆ ಬಿತ್ತು ಬರೆ! ವರ್ಷದಲ್ಲಿ 5ನೇ ಬಾರಿ ಇಷ್ಟು ದರ ಏರಿಕೆ, ಮುಂದೇನು ಗತಿ?",news18,1
587," ಸಿದ್ದರಾಮೋತ್ಸವ ಸಂಭ್ರಮ, ರಾಜ್ಯಕ್ಕೆ ಅಮಿತ್ ಶಾ, ಚಿನ್ನದ ದರ; ಬೆಳಗಿನ ಟಾಪ್ ನ್ಯೂಸ್​ಗಳು",news18,1
588," ಲಂಚದ ನಾಟಕವಾಡಿಸಿದ ಸಾನಿಯಾಗೆ ಠಕ್ಕರ್ ಕೊಟ್ಟ ಹರ್ಷ, ಟೀಚರ್ ಸುದ್ದಿಗೆ ಬರ್ಬೇಡಿ ಎಂದು ವಾರ್ನಿಂಗ್!",news18,1
589," ಹೆಚ್ಚಾಗ್ತಿದೆ ಮಳೆ, ಜಲಾಶಯಗಳಿಂದ ಅಪಾರ ಪ್ರಮಾಣದ ನೀರು ಹೊರಕ್ಕೆ - ನಿಮ್ಮ ಊರಿನ ಡ್ಯಾಂ ಮಟ್ಟ ಹೇಗಿದೆ ನೋಡಿ",news18,1
590, ನೀರಿನಲ್ಲಿ ಪತ್ತೆಯಾಯ್ತಂತೆ ತೇಲುವ ರಾಮಸೇತು ಕಲ್ಲು! ರಾಮ್ ಎಂಬ ಬರಹ ನೋಡಿ ಕೈಮುಗಿದ ಭಕ್ತರು,news18,1
591, ಉತ್ತರ ಕನ್ನಡದಲ್ಲಿ ಪೆಟ್ರೋಲ್ ಬೆಲೆ ಏರಿಕೆ! ಉಳಿದೆಡೆ ಹೇಗಿದೆ?,news18,1
592," ಈ ರಾಶಿಯವರಿಗಿಂದು ಸ್ನೇಹಿತರಿಂದಲೇ ದೋಖಾ, 10 ರೂಪಾಯಿ ಆಸೆ ಬಿದ್ದು ಲಕ್ಷ ಲಕ್ಷ ಕಳ್ಕೋಬೇಡಿ!",news18,1
593, ಪಿಯುಸಿ ರಿಪೀಟರ್ಸ್​ಗೆ ಬ್ಯಾಡ್ ನ್ಯೂಸ್; KEA ತೀರ್ಮಾನಕ್ಕೆ ಸರ್ಕಾರ ಬದ್ಧ ಅಂದ್ರು  ಸಚಿವ ಅಶ್ವಥ್ ನಾರಾಯಣ್,news18,1
594," 24 ಗಂಟೆಗೆ ಕೋಟ್ಯಾಧಿಪತಿಯಾದ ಕುಲುಮೆ ಕಾರ್ಮಿಕ, ಖಾತೆ ಸೇರಿತು 31 ಬಿಲಿಯನ್ ಮೊತ್ತ!",news18,1
595, ಮುಂದುವರೆದ ಚಿನ್ನ-ಬೆಳ್ಳಿ ದರದ ಕಣ್ಣಾಮುಚ್ಚಾಲೆ ಆಟ! ಇಂದು ಬಂಗಾರದ ಬೆಲೆಯಲ್ಲಿ ಏರಿಕೆ,news18,1
596, 8 ಲಕ್ಷ ವೆಚ್ಚದಲ್ಲಿ 3 ಕಿಲೋ ಮೀಟರ್ ಉದ್ದದ ಸಿದ್ದರಾಮಯ್ಯ ಫೋಟೋ,news18,1
597," ಲೀಲಾಳನ್ನು ಮೇಲಿಂದ ತಳ್ಳಿ ಬಿಡ್ತಾನಾ AJ? ಅಯ್ಯೋ, ಇಬ್ಬರ ಮಧ್ಯೆ ಹೀಗೇಕಾಯ್ತು?",news18,1
598, 10 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ದುಡಿದು SUV ಕಾರ್ ಖರೀದಿಸಿದ ವ್ಯಕ್ತಿ! ಆನಂದ್ ಮಹೀಂದ್ರ ರಿಯಾಕ್ಷನ್ ಹೀಗಿತ್ತು,news18,1
599," ಭಾರೀ ಮಳೆಗೆ ಕಂಗಾಲಾದ ಕೋಲಾರದ ರೈತರು, ಅಪಾರ ಪ್ರಮಾಣದ ಬೆಳೆ ನಾಶವಾಗಿದ್ದಕ್ಕೆ ಕಣ್ಣೀರು",news18,1
600, ಸಿದ್ದರಾಮೋತ್ಸವ ಬೆನ್ನಲ್ಲೇ ರಾಜ್ಯಕ್ಕೆ ಅಮಿತ್ ಶಾ ಆಗಮನ; ಇದರ ಹಿಂದಿದ್ಯಾ ರಾಜಕೀಯ ಲೆಕ್ಕಾಚಾರ?,news18,1
601," ಕಾಂಗ್ರೆಸ್ ಸಭೆಯಲ್ಲಿ ಒಗ್ಗಟ್ಟಿನ ಮಂತ್ರ, ನಾಯಕರಿಗೆ ರಾಹುಲ್ ಗಾಂಧಿ ಸಖತ್ ಕ್ಲಾಸ್!",news18,1
602," ಉಕ್ಕಿ ಹರಿದ ಪಯಶ್ವಿನಿ! ಕೊಯಿನಾಡು, ಕಲ್ಲುಗುಂಡಿಯಲ್ಲಿ ಪ್ರವಾಹ",news18,1
603, ಆಕಾಶಕ್ಕೆ ರಂಧ್ರ ಬಿದ್ದಂತೆ ಸುರಿಯುತ್ತಿದೆ ಮಳೆ; ಇನ್ನೂ ಮೂರು ದಿನ ಅಲರ್ಟ್,news18,1
604," ರೊಚ್ಚಿಗೆದ್ದ ಅಖಿಲಾಂಡೇಶ್ವರಿ, ಪಾರು-ಜನನಿ ಜೊತೆ ಅರುಂಧತಿ ಮನೆಗೆ ಎಂಟ್ರಿ! ಇವತ್ತು ರೋಚಕ ತಿರುವು",news18,1
605, ನಿಮ್ಮ ರಾಶಿಯ ಪ್ರಕಾರ ಯಾರೊಂದಿಗೆ ನೀವು ಪ್ರಯಾಣಿಸಿದರೆ ಒಳ್ಳೆಯದು?,news18,1
606, ದೇಶದ ಮೊದಲ ಅಂಡರ್ ವಾಟರ್ ಮೆಟ್ರೋ ಸ್ಟೇಶನ್,news18,1
607, ಪ್ರವಾಸಿಗರಿಗೆ ಈಗ ಭೂತಾನ್ ದುಬಾರಿ! ವೆಚ್ಚ 3 ಪಟ್ಟು ಹೆಚ್ಚಳ,news18,1
608, ಫಸ್ಟ್ ಟೈಮ್ ನಿಮ್ಮ ಮಗುವಿಗೆ ಸ್ನಾನ ಮಾಡಿಸುವುದು ಹೇಗೆ ಅಂತ ಚಿಂತೆನಾ? ತಾಯಂದಿರಿಗೆ ಇಲ್ಲಿದೆ ಸೂಪರ್ ಟಿಪ್ಸ್,news18,1
609, ಕ್ಷಣ ಮಾತ್ರದಲ್ಲಿ ಸಾವಿನಿಂದ ತಪ್ಪಿಸಿಕೊಂಡ ಮಹಿಳೆ! ಎಲ್ಲವೂ ನಸೀಬು ಎಂದ ನೆಟ್ಟಿಗರು,news18,1
610, ಉಕ್ರೇನ್ ಕೃಷಿ ಭೂಮಿ ಸುಟ್ಟುಹಾಕಿದ ರಷ್ಯಾ! ಬೆಂಕಿ ನಂದಿಸಲು ರೈತರ ಪರದಾಟ,news18,1
611, ವರಮಹಾಲಕ್ಷ್ಮೀ ಹಬ್ಬಕ್ಕೆ ರುಚಿಕರ ಪುಳಿಯೊಗರೆಯನ್ನು ಹೀಗೆ ಮಾಡಿ,news18,1
612," ನಟ ಜಾನಿ ಡೆಪ್-ಅಂಬರ್ ಪ್ರಕರಣ, ಜಾನಿ ತಂಡದಲ್ಲಿರುವುದು ನನ್ನ ಅದೃಷ್ಟ ಅಂದಿದ್ಯಾಕೆ ವಕೀಲೆ?",news18,1
613," ಗರ್ಭಿಣಿಯರಿಗೆ ಈ ಹಣ್ಣು ಅಮೃತವಿದ್ದಂತೆ, ಕಿವಿ ಹಣ್ಣಿನ ಪ್ರಯೋಜನ ತಿಳಿಯಿರಿ",news18,1
614, ಕಾಲ್ನಡಿಗೆಯಲ್ಲಿಯೇ ಕೇರಳದಿಂದ ಹಿಮಾಲಯಕ್ಕೆ ಪ್ರಯಾಣ ಬೆಳೆಸಿದ ಯುವಕರ ತಂಡ!,news18,1
615, ಥೈರಾಯ್ಡ್ ಸಮಸ್ಯೆಯಿಂದ ದೇಹದ ತೂಕ ಕಡಿಮೆ ಆಗ್ತಿಲ್ವಾ? ಹಾಗಿದ್ರೆ ಈ ಟಿಪ್ಸ್ ಫಾಲೋ ಮಾಡಿ,news18,1
616," ಜಾನ್ವಿ ಕಪೂರ್​ಗೆ ಈ ಸ್ಟಾರ್ ಹೀರೋಗಳೊಂದಿಗೆ ನಟಿಸೋ ಆಸೆಯಂತೆ, ಆದ್ರೆ ಇದು ಕಷ್ಟ ಅಂತಿದ್ದಾರೆ ಬಾಲಿವುಡ್​ ಬ್ಯೂಟಿ",news18,1
617," ವಿಶಾಖಪಟ್ಟಣಂನಲ್ಲಿ ಮತ್ತೆ ಅನಿಲ ಸೋರಿಕೆ, 100ಕ್ಕೂ ಹೆಚ್ಚು ಮಂದಿ ಅಸ್ವಸ್ಥ",news18,1
618, ನಾಗರ ಪಂಚಮಿ ದಿನ ಚೇಳುಗಳಿಗೆ ಪೂಜೆ! ಯಾದಗಿರಿಯಲ್ಲಿ ವಿಭಿನ್ನ ಜಾತ್ರೆ,news18,1
619, ಚೀನಾದ ಎಚ್ಚರಿಕೆಗಳನ್ನು ಲೆಕ್ಕಿಸದೆ ತೈವಾನ್ ತಲುಪಿದ US ಹೌಸ್ ಸ್ಪೀಕರ್ ನ್ಯಾನ್ಸಿ ಪೆಲೋಸಿ,news18,1
620," ವಿರಾಟ್​ ಅಭಿಮಾನಿಗಳಿಗೆ ಗುಡ್​ ನ್ಯೂಸ್​, ಬೇರ್ ಗ್ರಿಲ್ಸ್ ಜೊತೆ ಕಿಂಗ್​ ಕೊಹ್ಲಿ?",news18,1
621, ಹಾಲುಣಿಸುವ ತಾಯಿಯ ಗೊಂದಲಗಳಿಗೆ ತಜ್ಞರ ಉತ್ತರ,news18,1
622, 100ಕ್ಕೂ ಅಧಿಕ ಮಾವಿನ ಹಣ್ಣಿನ ತಳಿಗಳು ಒಂದೇ ಜಾಗದಲ್ಲಿ ಸಿಗುತ್ತೆಯಂತೆ; ಒಮ್ಮೆ ವಿಸಿಟ್ ಕೊಟ್ಟು ಬನ್ನಿ,news18,1
623, ಮಳೆಯಿಂದಾದ ಮನೆ ಹಾನಿಗೆ ತಕ್ಷಣ ಪರಿಹಾರ ನೀಡಿ,news18,1
624, ನಾಗರ ಪಂಚಮಿಯ ಮರುದಿನ ನಿಮ್ಮ ಅದೃಷ್ಟ ಹೇಗಿದೆ? ಜ್ಯೋತಿಷ್ಯ ಸಲಹೆ ಓದಿ,news18,1
625," ಈ ವರ್ಷದ ಬೆಸ್ಟ್ ವೆಬ್ ಸೀರೀಸ್ ಗಳು ಇವು, ಮಿಸ್​ ಮಾಡ್ದೆ ಒಮ್ಮೆ ನೋಡಿ",news18,1
